Num2,Linear
30620,3.974e-05
30620,2.524e-05
30620,8.179e-05
30620,1.665e-05
30620,6.174e-05
30620,4.968e-05
30620,1.372e-05
30630,8.258e-05
30630,3.422e-05
30630,2.409e-05
30630,8.546e-05
30630,2.296e-05
30630,3.713e-05
30630,5.383e-05
30630,5.476e-05
30630,7.272e-05
30630,1.155e-05
30640,6.395e-05
30640,1.239e-05
30640,2.38e-05
30640,5.93e-06
30640,5.635e-05
30640,2.79e-06
30640,1.596e-05
30640,7.289e-05
30640,5.107e-05
30640,4.922e-05
30650,3.666e-05
30650,5.325e-05
30650,7.211e-05
30650,7.434e-05
30650,1.742e-05
30650,3.637e-05
30650,5.749e-05
30650,3.828e-05
30650,3.991e-05
30650,6.356e-05
30660,2.233e-05
30660,7.07e-06
30660,5.049e-05
30660,2.05e-05
30660,3.538e-05
30660,2.796e-05
30660,4.98e-06
30660,1.293e-05
30660,8.338e-05
30660,6.088e-05
30670,7.81e-05
30670,5.61e-06
30670,6.91e-05
30670,5.953e-05
30670,9.87e-06
30670,7.985e-05
30670,8.279e-05
30670,3.882e-05
30670,6.972e-05
30670,4.417e-05
30680,2.644e-05
30680,2.349e-05
30680,3.634e-05
30680,2.663e-05
30680,7.464e-05
30680,6.115e-05
30680,2.067e-05
30680,2.951e-05
30680,7.145e-05
30680,3.749e-05
30690,4.081e-05
30690,5.909e-05
30690,6.944e-05
30690,3.048e-05
30690,5.571e-05
30690,4.737e-05
30690,5.13e-06
30690,1.78e-05
30690,7.783e-05
30690,7.494e-05
30700,6.702e-05
30700,1.984e-05
30700,2.935e-05
30700,4.628e-05
30700,7.711e-05
30700,5.148e-05
30700,6.44e-05
30700,4.68e-06
30700,6.471e-05
30700,8.145e-05
30710,1.191e-05
30710,7.407e-05
30710,4.196e-05
30710,5.854e-05
30710,5.528e-05
30710,5.498e-05
30710,6.809e-05
30710,8.709e-05
30710,2.175e-05
30710,8.6181e-05
30720,4.91e-05
30720,7.777e-05
30720,5.435e-05
30720,4.675e-05
30720,6.234e-05
30720,3.746e-05
30720,2.305e-05
30720,2.422e-05
30720,8.073e-05
30720,7.452e-05
30730,4.656e-05
30730,7.996e-05
30730,2.217e-05
30730,4.705e-05
30730,2.18e-05
30730,6.539e-05
30730,7.095e-05
30730,5.801e-05
30730,4.04e-05
30730,5.959e-05
30740,4.522e-05
30740,7.587e-05
30740,2.953e-05
30740,4.926e-05
30740,5.083e-05
30740,5.549e-05
30740,2.715e-05
30740,9.3e-07
30740,3.187e-05
30740,1.169e-05
30750,5.322e-05
30750,6.546e-05
30750,6.676e-05
30750,7.204e-05
30750,8.29e-05
30750,1.542e-05
30750,4.03e-05
30750,1.871e-05
30750,6.523e-05
30750,7.644e-05
30760,9.06e-06
30760,7.854e-05
30760,3.595e-05
30760,1.834e-05
30760,6.641e-05
30760,5.071e-05
30760,8.078e-05
30760,8.147e-05
30760,2.851e-05
30760,7.957e-05
30770,6.9901e-05
30770,3.998e-05
30770,6.176e-05
30770,2.64e-05
30770,4.91e-05
30770,8.65e-05
30770,6.734e-05
30770,8.8e-06
30770,7.625e-05
30770,4.604e-05
30780,3.091e-05
30780,5.945e-05
30780,5.647e-05
30780,1.901e-05
30780,2.78e-05
30780,5.6671e-05
30780,4.842e-05
30780,3.832e-05
30780,1.337e-05
30780,2.825e-05
30790,6.059e-05
30790,7.511e-05
30790,3.158e-05
30790,1.221e-05
30790,4.672e-05
30790,3.855e-05
30790,8.685e-05
30790,5.634e-05
30790,7.09e-05
30790,2.165e-05
30800,2.274e-05
30800,4.945e-05
30800,5.32e-05
30800,5.235e-05
30800,2.549e-05
30800,8.568e-05
30800,8.344e-05
30800,7.229e-05
30800,6.143e-05
30800,7.986e-05
30810,2.904e-05
30810,6.25e-06
30810,5.051e-05
30810,6.768e-05
30810,6.568e-05
30810,7.8641e-05
30810,8.522e-05
30810,1.836e-05
30810,4.955e-05
30810,7.528e-05
30820,8.92e-06
30820,1.564e-05
30820,6.116e-05
30820,6.495e-05
30820,1.47e-05
30820,9.509e-05
30820,0.00011936
30820,3.817e-05
30820,0.00010416
30820,3.197e-05
30830,0.0001152
30830,9.75e-06
30830,6.391e-05
30830,0.00010807
30830,1.474e-05
30830,0.00011733
30830,1.955e-05
30830,1.735e-05
30830,5.851e-05
30830,0.000103
30840,2.753e-05
30840,2.462e-05
30840,9.544e-05
30840,0.00012493
30840,1.96e-06
30840,1.545e-05
30840,3.562e-05
30840,9.069e-05
30840,5.929e-05
30840,7.826e-05
30850,9.278e-05
30850,0.00012057
30850,1.21e-06
30850,8.045e-05
30850,7.319e-05
30850,2.199e-05
30850,5.034e-05
30850,6.24e-05
30850,1.85e-06
30850,8.403e-05
30860,8.574e-05
30860,8.545e-05
30860,3.827e-05
30860,2.332e-05
30860,2.228e-05
30860,9.91e-06
30860,6.3e-05
30860,4.505e-05
30860,4.081e-05
30860,6.198e-05
30870,2.798e-05
30870,2.292e-05
30870,4.588e-05
30870,3.838e-05
30870,1.913e-05
30870,4.606e-05
30870,1.126e-05
30870,1.034e-05
30870,6.751e-05
30870,6.286e-05
30880,8.221e-05
30880,2.634e-05
30880,2.69e-06
30880,4.447e-05
30880,6.595e-05
30880,7.718e-05
30880,6.675e-05
30880,3.74e-06
30880,7.013e-05
30880,3.286e-05
30890,5.823e-05
30890,3.633e-05
30890,5.26e-05
30890,5.302e-05
30890,7.306e-05
30890,4.225e-05
30890,5.79e-06
30890,2.361e-05
30890,2.007e-05
30890,1.958e-05
30900,2.555e-05
30900,6.22e-05
30900,3.498e-05
30900,4.3e-05
30900,5.129e-05
30900,8.174e-05
30900,4.095e-05
30900,1.691e-05
30900,2.524e-05
30900,6.276e-05
30910,8.262e-05
30910,7.03e-05
30910,8.159e-05
30910,7.32e-05
30910,1.064e-05
30910,6.613e-05
30910,4.389e-05
30910,3.334e-05
30910,3.095e-05
30910,4.875e-05
30920,6.729e-05
30920,4.92e-05
30920,1.152e-05
30920,2.804e-05
30920,3.384e-05
30920,2.731e-05
30920,8.82e-05
30920,7.1e-07
30920,7.58e-06
30920,6.43e-06
30930,2.871e-05
30930,2.699e-05
30930,3.059e-05
30930,7.171e-05
30930,2.77e-06
30930,5.198e-05
30930,3.851e-05
30930,1.715e-05
30930,4.019e-05
30930,5.405e-05
30940,1.062e-05
30940,2.293e-05
30940,1.572e-05
30940,6.758e-05
30940,7.069e-05
30940,1.28e-06
30940,4.107e-05
30940,6.476e-05
30940,7.635e-05
30940,2.955e-05
30950,5.88e-05
30950,6.376e-05
30950,4.81e-06
30950,1.082e-05
30950,1.615e-05
30950,1.751e-05
30950,7.401e-05
30950,8.402e-05
30950,5.587e-05
30950,6.333e-05
30960,6.448e-05
30960,1.924e-05
30960,4.721e-05
30960,2.428e-05
30960,1.56e-06
30960,1.646e-05
30960,7.88e-06
30960,4.78e-06
30960,8.321e-05
30960,8.242e-05
30970,5.664e-05
30970,4.981e-05
30970,1.341e-05
30970,5.966e-05
30970,6.02e-05
30970,1.655e-05
30970,1.582e-05
30970,9.06e-06
30970,5.861e-05
30970,3.022e-05
30980,9.4e-07
30980,2.57e-06
30980,1.158e-05
30980,8.369e-05
30980,6.673e-05
30980,3.654e-05
30980,4.706e-05
30980,3.846e-05
30980,2.293e-05
30980,2.402e-05
30990,2.397e-05
30990,8.531e-05
30990,5.91e-06
30990,3.105e-05
30990,3.254e-05
30990,6.646e-05
30990,3.796e-05
30990,2.963e-05
30990,6.218e-05
30990,8.605e-05
31000,1.496e-05
31000,1.087e-05
31000,2.414e-05
31000,3.774e-05
31000,2.036e-05
31000,1.018e-05
31000,1.225e-05
31000,1.94e-05
31000,8.4e-06
31000,3.258e-05
31010,9.58e-06
31010,2.515e-05
31010,3.479e-05
31010,1.254e-05
31010,5.553e-05
31010,6.127e-05
31010,6.3601e-05
31010,7.13e-05
31010,4.573e-05
31010,7.519e-05
31020,6.568e-05
31020,4.994e-05
31020,4.77e-05
31020,1.671e-05
31020,6.6e-07
31020,4.93e-06
31020,4.295e-05
31020,6.837e-05
31020,8.02e-05
31020,2.774e-05
31030,6.596e-05
31030,2.47e-06
31030,2.09e-06
31030,6.187e-05
31030,7.311e-05
31030,8.411e-05
31030,8.334e-05
31030,4.316e-05
31030,7.269e-05
31030,7.84e-06
31040,3.579e-05
31040,2.255e-05
31040,7.121e-05
31040,3.808e-05
31040,8.52e-05
31040,2.565e-05
31040,5.05e-05
31040,8.053e-05
31040,2.661e-05
31040,1.98e-05
31050,6.018e-05
31050,2.292e-05
31050,6.759e-05
31050,3.708e-05
31050,8.42e-05
31050,3.422e-05
31050,3.262e-05
31050,3.776e-05
31050,5.105e-05
31050,3.085e-05
31060,6.2381e-05
31060,8.7e-05
31060,6.471e-05
31060,2.328e-05
31060,5.747e-05
31060,8.516e-05
31060,2.888e-05
31060,1.816e-05
31060,5.233e-05
31060,7.235e-05
31070,3.203e-05
31070,8.277e-05
31070,2.71e-06
31070,2.722e-05
31070,2.185e-05
31070,6.633e-05
31070,7.829e-05
31070,5.14e-06
31070,4.072e-05
31070,5.529e-05
31080,5.841e-05
31080,4.786e-05
31080,2.257e-05
31080,7.859e-05
31080,4.024e-05
31080,3.508e-05
31080,5.582e-05
31080,8.033e-05
31080,5.46e-06
31080,6.494e-05
31090,8.101e-05
31090,5.907e-05
31090,4.624e-05
31090,2.276e-05
31090,6.762e-05
31090,8.163e-05
31090,6.85e-05
31090,5.167e-05
31090,9.37e-06
31090,3.601e-05
31100,6.483e-05
31100,6.242e-05
31100,7.637e-05
31100,4.761e-05
31100,3.8e-07
31100,1.996e-05
31100,7.709e-05
31100,8.929e-05
31100,4.593e-05
31100,5.096e-05
31110,1.42e-05
31110,2.163e-05
31110,3.3e-06
31110,7.16e-06
31110,2.056e-05
31110,1.98e-05
31110,6.445e-05
31110,8.767e-05
31110,7.71e-05
31110,1.752e-05
31120,1.002e-05
31120,8.65e-06
31120,7.76e-06
31120,8.401e-05
31120,6.368e-05
31120,4.172e-05
31120,2.738e-05
31120,8.5371e-05
31120,5.567e-05
31120,4.08e-05
31130,2.773e-05
31130,4.902e-05
31130,3.97e-06
31130,4.455e-05
31130,3.76e-06
31130,8.194e-05
31130,1.386e-05
31130,6.133e-05
31130,4.236e-05
31130,7.639e-05
31140,1.745e-05
31140,2.961e-05
31140,5.064e-05
31140,4.143e-05
31140,2.488e-05
31140,3.99e-06
31140,3.48e-05
31140,4.789e-05
31140,1.34e-05
31140,9.18e-06
31150,5.22e-05
31150,2.36e-05
31150,6.213e-05
31150,3.75e-06
31150,3.154e-05
31150,7.1961e-05
31150,3.334e-05
31150,3.827e-05
31150,5.278e-05
31150,3.601e-05
31160,7.9501e-05
31160,3.74e-06
31160,2.151e-05
31160,8.451e-05
31160,1.297e-05
31160,6.3e-07
31160,6.823e-05
31160,4.244e-05
31160,7.515e-05
31160,7.2e-07
31170,3.08e-06
31170,8.599e-05
31170,6.857e-05
31170,7.418e-05
31170,3.741e-05
31170,3.714e-05
31170,7.517e-05
31170,5.661e-05
31170,2.453e-05
31170,2.717e-05
31180,1.146e-05
31180,5.909e-05
31180,4.688e-05
31180,4.958e-05
31180,3.602e-05
31180,6.724e-05
31180,4.375e-05
31180,8.465e-05
31180,8.749e-05
31180,1.561e-05
31190,7.428e-05
31190,6.015e-05
31190,7.918e-05
31190,8.574e-05
31190,4.634e-05
31190,2.913e-05
31190,5.686e-05
31190,8.772e-05
31190,3.834e-05
31190,5.036e-05
31200,7.286e-05
31200,4.096e-05
31200,3.146e-05
31200,2.674e-05
31200,8.01e-06
31200,5.159e-05
31200,1.066e-05
31200,8.36e-05
31200,7.297e-05
31200,7.907e-05
31210,3.004e-05
31210,2.714e-05
31210,7.119e-05
31210,3.116e-05
31210,3.225e-05
31210,8.97e-06
31210,1.817e-05
31210,4.482e-05
31210,2.295e-05
31210,1.82e-06
31220,6.524e-05
31220,8.569e-05
31220,6.75e-05
31220,9.674e-05
31220,4.508e-05
31220,2.359e-05
31220,2.614e-05
31220,2.451e-05
31220,7.49e-06
31220,4.605e-05
31230,6.645e-05
31230,1.506e-05
31230,3.974e-05
31230,8.431e-05
31230,2.772e-05
31230,8.504e-05
31230,6.07e-06
31230,6.101e-05
31230,5.144e-05
31230,3.123e-05
31240,2.191e-05
31240,7.445e-05
31240,7.778e-05
31240,8.824e-05
31240,2.783e-05
31240,3.463e-05
31240,7.295e-05
31240,3.9e-06
31240,7.696e-05
31240,4.11e-06
31250,7.44e-06
31250,1.037e-05
31250,8.904e-05
31250,6.143e-05
31250,1.482e-05
31250,6.691e-05
31250,2.552e-05
31250,3.787e-05
31250,2.855e-05
31250,1.815e-05
31260,6.126e-05
31260,8.948e-05
31260,1.659e-05
31260,5.478e-05
31260,3.718e-05
31260,6.071e-05
31260,3.5e-05
31260,5.291e-05
31260,6.01e-05
31260,6.535e-05
31270,4.909e-05
31270,3.28e-05
31270,9.425e-05
31270,4.384e-05
31270,1.778e-05
31270,6.407e-05
31270,7.942e-05
31270,4.805e-05
31270,4.985e-05
31270,6.5e-07
31280,4.182e-05
31280,0.00010888
31280,4.333e-05
31280,2.898e-05
31280,3.294e-05
31280,3.612e-05
31280,4.22e-05
31280,1.846e-05
31280,5.681e-05
31280,6.98e-05
31290,5.841e-05
31290,4.336e-05
31290,5.756e-05
31290,2.199e-05
31290,3.5e-07
31290,7.726e-05
31290,6.865e-05
31290,2.275e-05
31290,4.74e-06
31290,8.149e-05
31300,4.78e-06
31300,8.458e-05
31300,2.927e-05
31300,8.752e-05
31300,7.07e-05
31300,1.354e-05
31300,7.311e-05
31300,8.996e-05
31300,5.409e-05
31300,5.099e-05
31310,3.302e-05
31310,1.105e-05
31310,5.154e-05
31310,4.811e-05
31310,2.553e-05
31310,8.225e-05
31310,7.208e-05
31310,3.257e-05
31310,9.099e-05
31310,8.679e-05
31320,8.816e-05
31320,7.182e-05
31320,5.546e-05
31320,5.161e-05
31320,4.203e-05
31320,2.79e-06
31320,5.681e-05
31320,3.746e-05
31320,4.01e-06
31320,5.573e-05
31330,6.603e-05
31330,4.097e-05
31330,4.955e-05
31330,4.24e-06
31330,2.318e-05
31330,6.431e-05
31330,2.493e-05
31330,3.193e-05
31330,8.659e-05
31330,2.378e-05
31340,5.37e-05
31340,4.337e-05
31340,6.483e-05
31340,8.354e-05
31340,3.419e-05
31340,4.813e-05
31340,5.685e-05
31340,2.911e-05
31340,8.306e-05
31340,3.206e-05
31350,3.58e-06
31350,6.882e-05
31350,7.634e-05
31350,6.47e-06
31350,5.448e-05
31350,2.393e-05
31350,5.5e-06
31350,6.004e-05
31350,8.971e-05
31350,6.155e-05
31360,8.852e-05
31360,8.5e-06
31360,1.802e-05
31360,5.13e-06
31360,6.227e-05
31360,1.467e-05
31360,2.421e-05
31360,1.381e-05
31360,7.214e-05
31360,5.813e-05
31370,6.139e-05
31370,7.76e-05
31370,1.048e-05
31370,4.68e-05
31370,8.369e-05
31370,2.642e-05
31370,5.414e-05
31370,7.687e-05
31370,9.42e-06
31370,3.856e-05
31380,7.34e-06
31380,8.888e-05
31380,6.178e-05
31380,8.524e-05
31380,3.038e-05
31380,3.341e-05
31380,3.7e-06
31380,7.525e-05
31380,1.465e-05
31380,9.1561e-05
31390,5.24e-06
31390,8.821e-05
31390,8.292e-05
31390,1.4e-07
31390,0.00011796
31390,9.36e-06
31390,2.951e-05
31390,7.387e-05
31390,3.647e-05
31390,7.896e-05
31400,5.398e-05
31400,5.71e-06
31400,5.354e-05
31400,9.521e-05
31400,4.772e-05
31400,1.852e-05
31400,1.705e-05
31400,1.8e-06
31400,5.773e-05
31400,7.612e-05
31410,2.771e-05
31410,8.5e-06
31410,5.08e-05
31410,9.026e-05
31410,8.532e-05
31410,8.8e-06
31410,2.329e-05
31410,7.342e-05
31410,2.81e-05
31410,4.699e-05
31420,4.296e-05
31420,7.628e-05
31420,6.903e-05
31420,4.675e-05
31420,4.338e-05
31420,3.768e-05
31420,9.14e-06
31420,1.68e-06
31420,6.377e-05
31420,8.126e-05
31430,6.055e-05
31430,3.999e-05
31430,3.6e-07
31430,0.00010668
31430,1.78e-06
31430,5.403e-05
31430,7.619e-05
31430,5.678e-05
31430,7.52e-05
31430,2.789e-05
31440,9.413e-05
31440,2.546e-05
31440,5.329e-05
31440,4.714e-05
31440,7.266e-05
31440,9.46e-05
31440,8.204e-05
31440,8.89e-06
31440,5.91e-06
31440,8.068e-05
31450,6.015e-05
31450,8.794e-05
31450,4.534e-05
31450,4.63e-06
31450,1.094e-05
31450,8.384e-05
31450,7.883e-05
31450,4.088e-05
31450,8.903e-05
31450,2.67e-06
31460,4.504e-05
31460,5.06e-06
31460,1.9e-06
31460,1.37e-06
31460,5.63e-06
31460,5.222e-05
31460,5.419e-05
31460,4.166e-05
31460,2.363e-05
31460,5.742e-05
31470,5.91e-05
31470,1.864e-05
31470,2.963e-05
31470,9.17e-06
31470,3.39e-05
31470,6.921e-05
31470,5.473e-05
31470,3.89e-06
31470,4.934e-05
31470,8.16e-05
31480,5.133e-05
31480,8.377e-05
31480,3.815e-05
31480,1.586e-05
31480,7.962e-05
31480,2.55e-05
31480,6.31e-05
31480,8.543e-05
31480,5.705e-05
31480,3.384e-05
31490,3.439e-05
31490,2.383e-05
31490,2.978e-05
31490,2.348e-05
31490,7.949e-05
31490,1.82e-06
31490,7.473e-05
31490,5.186e-05
31490,6.667e-05
31490,1.27e-06
31500,7.185e-05
31500,8.858e-05
31500,4.4e-07
31500,1.538e-05
31500,7.5891e-05
31500,2.166e-05
31500,3.831e-05
31500,1.451e-05
31500,3.093e-05
31500,4.77e-06
31510,7.585e-05
31510,2.526e-05
31510,5.052e-05
31510,4.068e-05
31510,6.429e-05
31510,7.231e-05
31510,6.313e-05
31510,8.012e-05
31510,4.48e-06
31510,8.056e-05
31520,1.008e-05
31520,7.93e-06
31520,2.581e-05
31520,8.6e-06
31520,4.283e-05
31520,2.054e-05
31520,7.3e-07
31520,4.597e-05
31520,5.781e-05
31520,3.162e-05
31530,3.032e-05
31530,4.731e-05
31530,8.064e-05
31530,2.235e-05
31530,8.68e-06
31530,3.738e-05
31530,5.694e-05
31530,3.992e-05
31530,4.77e-05
31530,5.15e-05
31540,1.173e-05
31540,4.384e-05
31540,6.502e-05
31540,4.099e-05
31540,4.76e-06
31540,5.334e-05
31540,6.011e-05
31540,3.346e-05
31540,4.596e-05
31540,8.88e-06
31550,6.22e-06
31550,2.425e-05
31550,3.16e-06
31550,5.662e-05
31550,4.138e-05
31550,2.532e-05
31550,8.951e-05
31550,7.855e-05
31550,1.381e-05
31550,4.627e-05
31560,2.568e-05
31560,6.432e-05
31560,7.86e-06
31560,3.607e-05
31560,7.264e-05
31560,9.498e-05
31560,6.229e-05
31560,6.34e-06
31560,4.265e-05
31560,8.927e-05
31570,4.203e-05
31570,6.261e-05
31570,4.679e-05
31570,8.355e-05
31570,7.744e-05
31570,8.364e-05
31570,3.954e-05
31570,7.238e-05
31570,3.665e-05
31570,8.891e-05
31580,1.3e-05
31580,3.09e-06
31580,8.032e-05
31580,8.336e-05
31580,2.607e-05
31580,7.774e-05
31580,6.434e-05
31580,5.141e-05
31580,5.849e-05
31580,8.209e-05
31590,1.03e-05
31590,5.982e-05
31590,7.693e-05
31590,8.863e-05
31590,4.826e-05
31590,2.897e-05
31590,7.899e-05
31590,4.368e-05
31590,1.914e-05
31590,5.504e-05
31600,8.127e-05
31600,3.394e-05
31600,1.944e-05
31600,9.137e-05
31600,7.036e-05
31600,6.26e-05
31600,2.569e-05
31600,6.684e-05
31600,5.21e-05
31600,5.266e-05
31610,5.391e-05
31610,6.755e-05
31610,1.806e-05
31610,3.461e-05
31610,2.983e-05
31610,4.296e-05
31610,4.348e-05
31610,3.405e-05
31610,8.254e-05
31610,6.521e-05
31620,2.606e-05
31620,5.664e-05
31620,9.211e-05
31620,5.874e-05
31620,3.055e-05
31620,8.189e-05
31620,3.823e-05
31620,6.691e-05
31620,8.296e-05
31620,4.238e-05
31630,2.548e-05
31630,0.00012281
31630,9.505e-05
31630,4.06e-05
31630,9.68e-06
31630,2.704e-05
31630,1.752e-05
31630,2.595e-05
31630,7.958e-05
31630,6.405e-05
31640,2.15e-05
31640,2.011e-05
31640,7.78e-05
31640,6.636e-05
31640,8.06e-06
31640,6.082e-05
31640,7.586e-05
31640,6.783e-05
31640,6.199e-05
31640,4.106e-05
31650,7.82e-06
31650,6.121e-05
31650,3.41e-05
31650,5.289e-05
31650,8.935e-05
31650,8.963e-05
31650,7.435e-05
31650,6.346e-05
31650,8.001e-05
31650,1.23e-06
31660,8.495e-05
31660,5.449e-05
31660,1.236e-05
31660,2.916e-05
31660,5.695e-05
31660,5.034e-05
31660,3.4e-07
31660,4.111e-05
31660,6.013e-05
31660,2.495e-05
31670,1.563e-05
31670,8.896e-05
31670,1.975e-05
31670,4.83e-06
31670,8.529e-05
31670,6.865e-05
31670,5.996e-05
31670,2.041e-05
31670,1.967e-05
31670,7.083e-05
31680,4.182e-05
31680,8.911e-05
31680,3.147e-05
31680,7.56e-06
31680,3.306e-05
31680,1.618e-05
31680,4.314e-05
31680,8.02e-05
31680,5.582e-05
31680,2.116e-05
31690,8.876e-05
31690,1.274e-05
31690,8.507e-05
31690,8.271e-05
31690,5.416e-05
31690,2.953e-05
31690,8.87e-05
31690,3.655e-05
31690,4.948e-05
31690,8.236e-05
31700,7.11e-06
31700,4.471e-05
31700,5.721e-05
31700,8.998e-05
31700,4.029e-05
31700,5.095e-05
31700,7.944e-05
31700,4.642e-05
31700,6.771e-05
31700,2.751e-05
31710,4.0221e-05
31710,4.404e-05
31710,7.1271e-05
31710,2.866e-05
31710,8.377e-05
31710,7.57e-05
31710,8.274e-05
31710,4.55e-06
31710,5.227e-05
31710,6.179e-05
31720,4.145e-05
31720,2.114e-05
31720,2.865e-05
31720,7.967e-05
31720,0.00012038
31720,7.483e-05
31720,3.59e-05
31720,5.609e-05
31720,5.998e-05
31720,5.231e-05
31730,8.53e-05
31730,6.967e-05
31730,5.071e-05
31730,8.743e-05
31730,9.28e-06
31730,2.951e-05
31730,2.715e-05
31730,3.808e-05
31730,5.952e-05
31730,2.45e-06
31740,2.893e-05
31740,1.072e-05
31740,3.828e-05
31740,5.154e-05
31740,8.332e-05
31740,6.937e-05
31740,5.284e-05
31740,3.836e-05
31740,3.569e-05
31740,4.563e-05
31750,6.037e-05
31750,1.091e-05
31750,7.691e-05
31750,5.489e-05
31750,6.229e-05
31750,7.391e-05
31750,5.29e-06
31750,4.728e-05
31750,7.92e-05
31750,5.702e-05
31760,1.71e-06
31760,5.829e-05
31760,6.198e-05
31760,3.862e-05
31760,2.802e-05
31760,1.632e-05
31760,8.76e-06
31760,6.296e-05
31760,8.092e-05
31760,8.1e-05
31770,4.72e-06
31770,7.443e-05
31770,2.394e-05
31770,5.811e-05
31770,8.066e-05
31770,5.838e-05
31770,4.732e-05
31770,6.579e-05
31770,5.52e-05
31770,4.106e-05
31780,7.277e-05
31780,6.457e-05
31780,4.852e-05
31780,6.563e-05
31780,4.582e-05
31780,4.838e-05
31780,2.283e-05
31780,7.953e-05
31780,5.198e-05
31780,5.719e-05
31790,8.687e-05
31790,7.778e-05
31790,7.284e-05
31790,7.522e-05
31790,2.431e-05
31790,8.606e-05
31790,7.014e-05
31790,6.084e-05
31790,5.549e-05
31790,7.528e-05
31800,8.246e-05
31800,7.623e-05
31800,3.471e-05
31800,2.3e-07
31800,2.694e-05
31800,6.715e-05
31800,6.142e-05
31800,1.905e-05
31800,8.122e-05
31800,8.299e-05
31810,3.622e-05
31810,7.885e-05
31810,9.87e-06
31810,8.744e-05
31810,5.565e-05
31810,9.314e-05
31810,4.902e-05
31810,1.927e-05
31810,2.883e-05
31810,1.53e-06
31820,4.13e-05
31820,8.57e-05
31820,2.08e-05
31820,8.901e-05
31820,4e-07
31820,3.29e-06
31820,7.488e-05
31820,4.2e-05
31820,3.138e-05
31820,5.444e-05
31830,1.633e-05
31830,2.786e-05
31830,2.204e-05
31830,2.595e-05
31830,5.756e-05
31830,1.897e-05
31830,6.316e-05
31830,3e-05
31830,8.24e-05
31830,1.673e-05
31840,4.011e-05
31840,6.461e-05
31840,8.1589e-05
31840,3.894e-05
31840,3.987e-05
31840,8.149e-05
31840,3.696e-05
31840,2.663e-05
31840,2.629e-05
31840,2.332e-05
31850,3.018e-05
31850,5.806e-05
31850,1.035e-05
31850,5.759e-05
31850,9.03e-06
31850,9.033e-05
31850,3.976e-05
31850,5.353e-05
31850,7.6361e-05
31850,2.645e-05
31860,5.8161e-05
31860,3.658e-05
31860,3.152e-05
31860,7.198e-05
31860,7.961e-05
31860,1.724e-05
31860,5.701e-05
31860,8.609e-05
31860,1.148e-05
31860,2.816e-05
31870,8.781e-05
31870,4.14e-05
31870,8.421e-05
31870,2.174e-05
31870,2.155e-05
31870,4.919e-05
31870,1.048e-05
31870,6.927e-05
31870,8.444e-05
31870,4.162e-05
31880,1.26e-06
31880,8.213e-05
31880,4.88e-05
31880,8.151e-05
31880,6.651e-05
31880,3.231e-05
31880,6.207e-05
31880,1.091e-05
31880,2.036e-05
31880,7.172e-05
31890,7.53e-05
31890,6.514e-05
31890,7.941e-05
31890,5.061e-05
31890,4.111e-05
31890,8.38e-06
31890,1.73e-05
31890,4.1e-06
31890,3.761e-05
31890,6.356e-05
31900,1.751e-05
31900,6.923e-05
31900,4.26e-05
31900,5.876e-05
31900,5.149e-05
31900,4.708e-05
31900,1.399e-05
31900,7.94e-05
31900,4.33e-06
31900,1.609e-05
31910,4.609e-05
31910,2.175e-05
31910,8.507e-05
31910,1.095e-05
31910,4.296e-05
31910,1.695e-05
31910,7.843e-05
31910,1.718e-05
31910,1.329e-05
31910,2.67e-05
31920,8.832e-05
31920,5.798e-05
31920,3.96e-06
31920,5.745e-05
31920,8.665e-05
31920,8.045e-05
31920,4.84e-06
31920,2.332e-05
31920,9.8e-06
31920,8.736e-05
31930,6.578e-05
31930,3.679e-05
31930,3.864e-05
31930,8.168e-05
31930,3.114e-05
31930,3.034e-05
31930,9.044e-05
31930,4.09e-05
31930,9.194e-05
31930,8.205e-05
31940,7.162e-05
31940,5.956e-05
31940,3.781e-05
31940,6.437e-05
31940,5.908e-05
31940,1.29e-06
31940,2.969e-05
31940,8.147e-05
31940,9.112e-05
31940,6.495e-05
31950,2.18e-06
31950,6.81e-06
31950,9.32e-06
31950,3.929e-05
31950,6.673e-05
31950,6.54e-05
31950,7.475e-05
31950,4.063e-05
31950,7.9e-06
31950,4.565e-05
31960,5.578e-05
31960,5.032e-05
31960,1.529e-05
31960,3.9191e-05
31960,5.833e-05
31960,3.486e-05
31960,8.429e-05
31960,5.268e-05
31960,7.621e-05
31960,7.829e-05
31970,9e-07
31970,1.59e-06
31970,4.68e-06
31970,7.418e-05
31970,2.842e-05
31970,7.932e-05
31970,5.384e-05
31970,4.966e-05
31970,6.009e-05
31970,5.02e-05
31980,2.349e-05
31980,8.498e-05
31980,7.67e-05
31980,5.495e-05
31980,5.483e-05
31980,1.028e-05
31980,3.246e-05
31980,8.214e-05
31980,2.422e-05
31980,7.55e-05
31990,1.922e-05
31990,7.75e-06
31990,8.027e-05
31990,5.071e-05
31990,9.183e-05
31990,3.296e-05
31990,8.561e-05
31990,4.694e-05
31990,9.215e-05
31990,3.61e-06
32000,3.474e-05
32000,6.293e-05
32000,3.795e-05
32000,1.617e-05
32000,3.167e-05
32000,4.016e-05
32000,6.503e-05
32000,3.743e-05
32000,6.558e-05
32000,7.818e-05
32010,6.451e-05
32010,1.965e-05
32010,1.593e-05
32010,4.262e-05
32010,1.589e-05
32010,9.832e-05
32010,6.578e-05
32010,9.02e-05
32010,1.972e-05
32010,5.876e-05
32020,3.798e-05
32020,9.3e-06
