Num5,LinearLM
27900,3.07e-05
27910,3.07e-05
27910,3.071e-05
27910,3.087e-05
27910,3.07e-05
27910,3.07e-05
27910,3.07e-05
27910,3.07e-05
27910,3.071e-05
27910,3.071e-05
27910,3.07e-05
27920,3.071e-05
27920,3.071e-05
27920,3.072e-05
27920,3.071e-05
27920,3.072e-05
27920,3.0719e-05
27920,3.072e-05
27920,3.088e-05
27920,3.072e-05
27920,3.072e-05
27930,3.072e-05
27930,3.073e-05
27930,3.0729e-05
27930,3.321e-05
27930,3.106e-05
27930,3.073e-05
27930,3.072e-05
27930,3.089e-05
27930,3.072e-05
27930,3.089e-05
27940,3.0899e-05
27940,3.4319e-05
27940,3.074e-05
27940,3.09e-05
27940,3.074e-05
27940,3.074e-05
27940,3.091e-05
27940,3.074e-05
27940,3.073e-05
27940,3.091e-05
27950,3.075e-05
27950,3.075e-05
27950,3.0749e-05
27950,3.074e-05
27950,3.074e-05
27950,3.075e-05
27950,3.074e-05
27950,3.0749e-05
27950,3.092e-05
27950,3.075e-05
27960,3.076e-05
27960,3.076e-05
27960,3.076e-05
27960,3.075e-05
27960,3.076e-05
27960,3.076e-05
27960,3.076e-05
27960,3.11e-05
27960,3.093e-05
27960,3.075e-05
27970,3.0769e-05
27970,3.112e-05
27970,3.0769e-05
27970,3.216e-05
27970,3.077e-05
27970,3.076e-05
27970,3.0769e-05
27970,3.094e-05
27970,3.251e-05
27970,3.077e-05
27980,3.0779e-05
27980,3.078e-05
27980,3.078e-05
27980,3.078e-05
27980,3.078e-05
27980,3.078e-05
27980,3.078e-05
27980,3.312e-05
27980,3.078e-05
27980,3.095e-05
27990,3.078e-05
27990,3.079e-05
27990,3.0789e-05
27990,3.081e-05
27990,3.079e-05
27990,3.079e-05
27990,3.096e-05
27990,3.0789e-05
27990,3.079e-05
27990,3.079e-05
28000,3.114e-05
28000,3.412e-05
28000,3.08e-05
28000,3.494e-05
28000,3.08e-05
28000,3.081e-05
28000,3.08e-05
28000,3.081e-05
28000,3.0809e-05
28000,3.097e-05
28010,3.081e-05
28010,3.081e-05
28010,3.08e-05
28010,3.081e-05
28010,3.116e-05
28010,3.099e-05
28010,3.081e-05
28010,3.082e-05
28010,3.081e-05
28010,3.081e-05
28020,3.381e-05
28020,3.0819e-05
28020,3.295e-05
28020,3.082e-05
28020,3.082e-05
28020,3.0819e-05
28020,3.082e-05
28020,3.082e-05
28020,3.082e-05
28020,3.082e-05
28030,3.0829e-05
28030,3.083e-05
28030,3.084e-05
28030,3.083e-05
28030,3.083e-05
28030,3.084e-05
28030,3.101e-05
28030,3.084e-05
28030,3.084e-05
28030,3.083e-05
28040,3.085e-05
28040,3.084e-05
28040,3.084e-05
28040,3.084e-05
28040,3.084e-05
28040,3.085e-05
28040,3.084e-05
28040,3.085e-05
28040,3.085e-05
28040,3.0849e-05
28050,3.086e-05
28050,3.103e-05
28050,3.085e-05
28050,3.0849e-05
28050,3.085e-05
28050,3.086e-05
28050,3.085e-05
28050,3.085e-05
28050,3.085e-05
28050,3.086e-05
28060,3.087e-05
28060,3.087e-05
28060,3.087e-05
28060,3.103e-05
28060,3.0859e-05
28060,3.087e-05
28060,3.087e-05
28060,3.087e-05
28060,3.087e-05
28060,3.087e-05
28070,3.1049e-05
28070,3.088e-05
28070,3.105e-05
28070,3.268e-05
28070,3.089e-05
28070,3.106e-05
28070,3.087e-05
28070,3.088e-05
28070,3.105e-05
28070,3.088e-05
28080,3.089e-05
28080,3.089e-05
28080,3.088e-05
28080,3.371e-05
28080,3.336e-05
28080,3.089e-05
28080,3.2869e-05
28080,3.089e-05
28080,3.089e-05
28080,3.089e-05
28090,3.09e-05
28090,3.107e-05
28090,3.1069e-05
28090,3.107e-05
28090,3.125e-05
28090,3.09e-05
28090,3.107e-05
28090,3.421e-05
28090,3.089e-05
28090,3.09e-05
28100,3.091e-05
28100,3.0919e-05
28100,3.091e-05
28100,3.091e-05
28100,3.108e-05
28100,3.091e-05
28100,3.091e-05
28100,3.108e-05
28100,3.091e-05
28100,3.091e-05
28110,3.109e-05
28110,3.092e-05
28110,3.092e-05
28110,3.1099e-05
28110,3.092e-05
28110,3.092e-05
28110,3.0919e-05
28110,3.092e-05
28110,3.092e-05
28110,3.0919e-05
28120,3.093e-05
28120,3.094e-05
28120,3.0929e-05
28120,3.093e-05
28120,3.093e-05
28120,3.5899e-05
28120,3.093e-05
28120,3.093e-05
28120,3.0949e-05
28120,3.111e-05
28130,3.095e-05
28130,3.095e-05
28130,3.292e-05
28130,3.094e-05
28130,3.095e-05
28130,3.094e-05
28130,3.094e-05
28130,3.095e-05
28130,3.094e-05
28130,3.094e-05
28140,3.095e-05
28140,3.096e-05
28140,3.112e-05
28140,3.095e-05
28140,3.095e-05
28140,3.2509e-05
28140,3.096e-05
28140,3.096e-05
28140,3.0959e-05
28140,3.096e-05
28150,3.12e-05
28150,3.114e-05
28150,3.097e-05
28150,3.097e-05
28150,3.097e-05
28150,3.097e-05
28150,3.114e-05
28150,3.096e-05
28150,3.096e-05
28150,3.097e-05
28160,3.098e-05
28160,3.115e-05
28160,3.098e-05
28160,3.098e-05
28160,3.098e-05
28160,3.1149e-05
28160,3.098e-05
28160,3.0979e-05
28160,3.115e-05
28160,3.097e-05
28170,3.099e-05
28170,3.099e-05
28170,3.116e-05
28170,3.116e-05
28170,3.0989e-05
28170,3.099e-05
28170,3.0979e-05
28170,3.604e-05
28170,3.116e-05
28170,3.099e-05
28180,3.1e-05
28180,3.1e-05
28180,3.0989e-05
28180,3.117e-05
28180,3.1e-05
28180,3.101e-05
28180,3.515e-05
28180,3.1e-05
28180,3.117e-05
28180,3.099e-05
28190,3.1e-05
28190,3.1179e-05
28190,3.1e-05
28190,3.101e-05
28190,3.132e-05
28190,3.101e-05
28190,3.101e-05
28190,3.101e-05
28190,3.119e-05
28190,3.1349e-05
28200,3.102e-05
28200,3.102e-05
28200,3.101e-05
28200,3.102e-05
28200,3.103e-05
28200,3.119e-05
28200,3.119e-05
28200,3.102e-05
28200,3.102e-05
28200,3.102e-05
28210,3.1199e-05
28210,3.341e-05
28210,3.103e-05
28210,3.103e-05
28210,3.103e-05
28210,3.103e-05
28210,3.1029e-05
28210,3.12e-05
28210,3.349e-05
28210,3.103e-05
28220,3.104e-05
28220,3.104e-05
28220,3.105e-05
28220,3.105e-05
28220,3.104e-05
28220,3.104e-05
28220,3.104e-05
28220,3.105e-05
28220,3.122e-05
28220,3.104e-05
28230,3.1049e-05
28230,3.122e-05
28230,3.123e-05
28230,3.105e-05
28230,3.1059e-05
28230,3.105e-05
28230,3.106e-05
28230,3.353e-05
28230,3.105e-05
28230,3.105e-05
28240,3.124e-05
28240,3.106e-05
28240,3.1069e-05
28240,3.107e-05
28240,3.1059e-05
28240,3.141e-05
28240,3.124e-05
28240,3.106e-05
28240,3.106e-05
28240,3.106e-05
28250,3.124e-05
28250,3.107e-05
28250,3.124e-05
28250,3.125e-05
28250,3.125e-05
28250,3.1239e-05
28250,3.108e-05
28250,3.108e-05
28250,3.108e-05
28250,3.108e-05
28260,3.108e-05
28260,3.109e-05
28260,3.127e-05
28260,3.11e-05
28260,3.125e-05
28260,3.14e-05
28260,3.1079e-05
28260,3.109e-05
28260,3.108e-05
28260,3.109e-05
28270,3.109e-05
28270,3.11e-05
28270,3.1269e-05
28270,3.11e-05
28270,3.1099e-05
28270,3.109e-05
28270,3.11e-05
28270,3.109e-05
28270,3.11e-05
28270,3.595e-05
28280,3.111e-05
28280,3.11e-05
28280,3.128e-05
28280,3.308e-05
28280,3.1109e-05
28280,3.1109e-05
28280,3.1099e-05
28280,3.111e-05
28280,3.111e-05
28280,3.111e-05
28290,3.13e-05
28290,3.1129e-05
28290,3.1279e-05
28290,3.112e-05
28290,3.112e-05
28290,3.113e-05
28290,3.129e-05
28290,3.112e-05
28290,3.1119e-05
28290,3.1119e-05
28300,3.1129e-05
28300,3.112e-05
28300,3.113e-05
28300,3.113e-05
28300,3.113e-05
28300,3.113e-05
28300,3.113e-05
28300,3.13e-05
28300,3.113e-05
28300,3.114e-05
28310,3.114e-05
28310,3.114e-05
28310,3.1139e-05
28310,3.1149e-05
28310,3.1139e-05
28310,3.114e-05
28310,3.115e-05
28310,3.1139e-05
28310,3.115e-05
28310,3.114e-05
28320,3.115e-05
28320,3.115e-05
28320,3.1149e-05
28320,3.117e-05
28320,3.132e-05
28320,3.115e-05
28320,3.115e-05
28320,3.115e-05
28320,3.133e-05
28320,3.115e-05
28330,3.117e-05
28330,3.116e-05
28330,3.133e-05
28330,3.117e-05
28330,3.134e-05
28330,3.116e-05
28330,3.134e-05
28330,3.116e-05
28330,3.183e-05
28330,3.133e-05
28340,3.148e-05
28340,3.118e-05
28340,3.117e-05
28340,3.135e-05
28340,3.117e-05
28340,3.1169e-05
28340,3.1179e-05
28340,3.1169e-05
28340,3.1169e-05
28340,3.117e-05
28350,3.1179e-05
28350,3.119e-05
28350,3.119e-05
28350,3.118e-05
28350,3.119e-05
28350,3.119e-05
28350,3.118e-05
28350,3.136e-05
28350,3.118e-05
28350,3.119e-05
28360,3.137e-05
28360,3.12e-05
28360,3.12e-05
28360,3.12e-05
28360,3.1199e-05
28360,3.1199e-05
28360,3.12e-05
28360,3.119e-05
28360,3.137e-05
28360,3.12e-05
28370,3.121e-05
28370,3.1289e-05
28370,3.12e-05
28370,3.121e-05
28370,3.137e-05
28370,3.1379e-05
28370,3.138e-05
28370,3.121e-05
28370,3.121e-05
28370,3.1379e-05
28380,3.121e-05
28380,3.122e-05
28380,3.1229e-05
28380,3.122e-05
28380,3.122e-05
28380,3.1219e-05
28380,3.122e-05
28380,3.122e-05
28380,3.1219e-05
28380,3.122e-05
28390,3.14e-05
28390,3.123e-05
28390,3.123e-05
28390,3.123e-05
28390,3.122e-05
28390,3.123e-05
28390,3.123e-05
28390,3.123e-05
28390,3.14e-05
28390,3.123e-05
28400,3.124e-05
28400,3.141e-05
28400,3.1239e-05
28400,3.141e-05
28400,3.124e-05
28400,3.142e-05
28400,3.141e-05
28400,3.123e-05
28400,3.124e-05
28400,3.141e-05
28410,3.1249e-05
28410,3.125e-05
28410,3.142e-05
28410,3.126e-05
28410,3.125e-05
28410,3.125e-05
28410,3.125e-05
28410,3.142e-05
28410,3.142e-05
28410,3.1249e-05
28420,3.406e-05
28420,3.126e-05
28420,3.536e-05
28420,3.126e-05
28420,3.1259e-05
28420,3.1259e-05
28420,3.161e-05
28420,3.126e-05
28420,3.126e-05
28420,3.1259e-05
28430,3.127e-05
28430,3.127e-05
28430,3.127e-05
28430,3.127e-05
28430,3.127e-05
28430,3.128e-05
28430,3.145e-05
28430,3.127e-05
28430,3.145e-05
28430,3.4179e-05
28440,3.128e-05
28440,3.129e-05
28440,3.129e-05
28440,3.3729e-05
28440,3.1449e-05
28440,3.507e-05
28440,3.129e-05
28440,3.129e-05
28440,3.129e-05
28440,3.145e-05
28450,3.129e-05
28450,3.129e-05
28450,3.146e-05
28450,3.129e-05
28450,3.13e-05
28450,3.147e-05
28450,3.13e-05
28450,3.129e-05
28450,3.13e-05
28450,3.129e-05
28460,3.13e-05
28460,3.148e-05
28460,3.13e-05
28460,3.13e-05
28460,3.131e-05
28460,3.13e-05
28460,3.131e-05
28460,3.131e-05
28460,3.1299e-05
28460,3.13e-05
28470,3.1309e-05
28470,3.131e-05
28470,3.132e-05
28470,3.132e-05
28470,3.149e-05
28470,3.132e-05
28470,3.132e-05
28470,3.131e-05
28470,3.131e-05
28470,3.132e-05
28480,3.1329e-05
28480,3.1329e-05
28480,3.133e-05
28480,3.133e-05
28480,3.133e-05
28480,3.133e-05
28480,3.133e-05
28480,3.133e-05
28480,3.133e-05
28480,3.1509e-05
28490,3.134e-05
28490,3.135e-05
28490,3.354e-05
28490,3.134e-05
28490,3.133e-05
28490,3.1519e-05
28490,3.134e-05
28490,3.133e-05
28490,3.1339e-05
28490,3.169e-05
28500,3.632e-05
28500,3.135e-05
28500,3.135e-05
28500,3.152e-05
28500,3.135e-05
28500,3.152e-05
28500,3.135e-05
28500,3.135e-05
28500,3.531e-05
28500,3.135e-05
28510,3.1359e-05
28510,3.136e-05
28510,3.136e-05
28510,3.136e-05
28510,3.26e-05
28510,3.136e-05
28510,3.635e-05
28510,3.137e-05
28510,3.136e-05
28510,3.1359e-05
28520,3.137e-05
28520,3.1359e-05
28520,3.137e-05
28520,3.137e-05
28520,3.559e-05
28520,3.137e-05
28520,3.137e-05
28520,3.1369e-05
28520,3.137e-05
28520,3.138e-05
28530,3.138e-05
28530,3.14e-05
28530,3.439e-05
28530,3.138e-05
28530,3.1389e-05
28530,3.139e-05
28530,3.138e-05
28530,3.156e-05
28530,3.138e-05
28530,3.1389e-05
28540,3.402e-05
28540,3.139e-05
28540,3.139e-05
28540,3.14e-05
28540,3.157e-05
28540,3.157e-05
28540,3.139e-05
28540,3.1389e-05
28540,3.1399e-05
28540,3.14e-05
28550,3.14e-05
28550,3.14e-05
28550,3.14e-05
28550,3.1579e-05
28550,3.141e-05
28550,3.141e-05
28550,3.141e-05
28550,3.295e-05
28550,3.14e-05
28550,3.1399e-05
28560,3.141e-05
28560,3.159e-05
28560,3.142e-05
28560,3.142e-05
28560,3.142e-05
28560,3.159e-05
28560,3.141e-05
28560,3.141e-05
28560,3.141e-05
28560,3.141e-05
28570,3.142e-05
28570,3.16e-05
28570,3.1419e-05
28570,3.143e-05
28570,3.16e-05
28570,3.1429e-05
28570,3.1419e-05
28570,3.1609e-05
28570,3.1419e-05
28570,3.3129e-05
28580,3.161e-05
28580,3.178e-05
28580,3.144e-05
28580,3.161e-05
28580,3.143e-05
28580,3.144e-05
28580,3.143e-05
28580,3.161e-05
28580,3.144e-05
28580,3.1439e-05
28590,3.144e-05
28590,3.145e-05
28590,3.145e-05
28590,3.145e-05
28590,3.146e-05
28590,3.162e-05
28590,3.145e-05
28590,3.145e-05
28590,3.145e-05
28590,3.145e-05
28600,3.146e-05
28600,3.146e-05
28600,3.561e-05
28600,3.146e-05
28600,3.146e-05
28600,3.146e-05
28600,3.163e-05
28600,3.146e-05
28600,3.163e-05
28600,3.146e-05
28610,3.147e-05
28610,3.164e-05
28610,3.147e-05
28610,3.1469e-05
28610,3.148e-05
28610,3.1469e-05
28610,3.182e-05
28610,3.366e-05
28610,3.1469e-05
28610,3.147e-05
28620,3.148e-05
28620,3.1489e-05
28620,3.148e-05
28620,3.148e-05
28620,3.148e-05
28620,3.1479e-05
28620,3.165e-05
28620,3.148e-05
28620,3.149e-05
28620,3.148e-05
28630,3.1489e-05
28630,3.1489e-05
28630,3.1489e-05
28630,3.149e-05
28630,3.149e-05
28630,3.167e-05
28630,3.149e-05
28630,3.149e-05
28630,3.167e-05
28630,3.167e-05
28640,3.15e-05
28640,3.151e-05
28640,3.15e-05
28640,3.15e-05
28640,3.1509e-05
28640,3.15e-05
28640,3.167e-05
28640,3.167e-05
28640,3.15e-05
28640,3.689e-05
28650,3.151e-05
28650,3.169e-05
28650,3.1519e-05
28650,3.1519e-05
28650,3.151e-05
28650,3.1519e-05
28650,3.169e-05
28650,3.169e-05
28650,3.152e-05
28650,3.152e-05
28660,3.152e-05
28660,3.152e-05
28660,3.4139e-05
28660,3.17e-05
28660,3.155e-05
28660,3.17e-05
28660,3.153e-05
28660,3.152e-05
28660,3.153e-05
28660,3.17e-05
28670,3.153e-05
28670,3.153e-05
28670,3.154e-05
28670,3.153e-05
28670,3.153e-05
28670,3.418e-05
28670,3.154e-05
28670,3.153e-05
28670,3.154e-05
28670,3.154e-05
28680,3.154e-05
28680,3.155e-05
28680,3.155e-05
28680,3.154e-05
28680,3.1549e-05
28680,3.155e-05
28680,3.155e-05
28680,3.1549e-05
28680,3.154e-05
28680,3.155e-05
28690,3.156e-05
28690,3.173e-05
28690,3.156e-05
28690,3.328e-05
28690,3.156e-05
28690,3.434e-05
28690,3.1559e-05
28690,3.156e-05
28690,3.191e-05
28690,3.156e-05
28700,3.175e-05
28700,3.1569e-05
28700,3.5439e-05
28700,3.174e-05
28700,3.157e-05
28700,3.157e-05
28700,3.157e-05
28700,3.1569e-05
28700,3.156e-05
28700,3.157e-05
28710,3.158e-05
28710,3.157e-05
28710,3.159e-05
28710,3.158e-05
28710,3.1749e-05
28710,3.175e-05
28710,3.158e-05
28710,3.158e-05
28710,3.158e-05
28710,3.158e-05
28720,3.347e-05
28720,3.159e-05
28720,3.159e-05
28720,3.159e-05
28720,3.177e-05
28720,3.16e-05
28720,3.159e-05
28720,3.16e-05
28720,3.159e-05
28720,3.348e-05
28730,3.16e-05
28730,3.16e-05
28730,3.16e-05
28730,3.1609e-05
28730,3.16e-05
28730,3.1779e-05
28730,3.178e-05
28730,3.16e-05
28730,3.16e-05
28730,3.16e-05
28740,3.162e-05
28740,3.178e-05
28740,3.161e-05
28740,3.161e-05
28740,3.1959e-05
28740,3.162e-05
28740,3.178e-05
28740,3.161e-05
28740,3.161e-05
28740,3.161e-05
28750,3.163e-05
28750,3.179e-05
28750,3.163e-05
28750,3.1619e-05
28750,3.1619e-05
28750,3.162e-05
28750,3.18e-05
28750,3.163e-05
28750,3.1619e-05
28750,3.162e-05
28760,3.164e-05
28760,3.1809e-05
28760,3.164e-05
28760,3.163e-05
28760,3.164e-05
28760,3.1799e-05
28760,3.182e-05
28760,3.181e-05
28760,3.164e-05
28760,3.1809e-05
28770,3.1649e-05
28770,3.165e-05
28770,3.165e-05
28770,3.182e-05
28770,3.1649e-05
28770,3.182e-05
28770,3.165e-05
28770,3.164e-05
28770,3.1819e-05
28770,3.164e-05
28780,3.2019e-05
28780,3.183e-05
28780,3.183e-05
28780,3.166e-05
28780,3.166e-05
28780,3.166e-05
28780,3.183e-05
28780,3.1659e-05
28780,3.183e-05
28780,3.183e-05
28790,3.168e-05
28790,3.184e-05
28790,3.1839e-05
28790,3.1669e-05
28790,3.167e-05
28790,3.167e-05
28790,3.186e-05
28790,3.167e-05
28790,3.167e-05
28790,3.1669e-05
28800,3.168e-05
28800,3.1849e-05
28800,3.186e-05
28800,3.168e-05
28800,3.168e-05
28800,3.186e-05
28800,3.185e-05
28800,3.203e-05
28800,3.167e-05
28800,3.168e-05
28810,3.169e-05
28810,3.187e-05
28810,3.169e-05
28810,3.186e-05
28810,3.1689e-05
28810,3.169e-05
28810,3.187e-05
28810,3.1689e-05
28810,3.169e-05
28810,3.187e-05
28820,3.1709e-05
28820,3.17e-05
28820,3.17e-05
28820,3.1869e-05
28820,3.17e-05
28820,3.17e-05
28820,3.17e-05
28820,3.17e-05
28820,3.17e-05
28820,3.17e-05
28830,3.171e-05
28830,3.171e-05
28830,3.171e-05
28830,3.171e-05
28830,3.171e-05
28830,3.171e-05
28830,3.188e-05
28830,3.171e-05
28830,3.171e-05
28830,3.172e-05
28840,3.172e-05
28840,3.19e-05
28840,3.1719e-05
28840,3.173e-05
28840,3.172e-05
28840,3.1719e-05
28840,3.208e-05
28840,3.172e-05
28840,3.172e-05
28840,3.1719e-05
28850,3.1729e-05
28850,3.173e-05
28850,3.173e-05
28850,3.191e-05
28850,3.173e-05
28850,3.173e-05
28850,3.174e-05
28850,3.174e-05
28850,3.19e-05
28850,3.19e-05
28860,3.175e-05
28860,3.174e-05
28860,3.1749e-05
28860,3.192e-05
28860,3.174e-05
28860,3.174e-05
28860,3.192e-05
28860,3.1749e-05
28860,3.174e-05
28860,3.175e-05
28870,3.175e-05
28870,3.176e-05
28870,3.176e-05
28870,3.175e-05
28870,3.175e-05
28870,3.1759e-05
28870,3.211e-05
28870,3.1749e-05
28870,3.705e-05
28870,3.193e-05
28880,3.194e-05
28880,3.177e-05
28880,3.177e-05
28880,3.176e-05
28880,3.194e-05
28880,3.194e-05
28880,3.1949e-05
28880,3.176e-05
28880,3.177e-05
28880,3.176e-05
28890,3.178e-05
28890,3.178e-05
28890,3.178e-05
28890,3.178e-05
28890,3.195e-05
28890,3.178e-05
28890,3.195e-05
28890,3.178e-05
28890,3.196e-05
28890,3.177e-05
28900,3.178e-05
28900,3.179e-05
28900,3.197e-05
28900,3.196e-05
28900,3.179e-05
28900,3.179e-05
28900,3.179e-05
28900,3.179e-05
28900,3.1959e-05
28900,3.179e-05
28910,3.179e-05
28910,3.18e-05
28910,3.18e-05
28910,3.18e-05
28910,3.18e-05
28910,3.18e-05
28910,3.1799e-05
28910,3.18e-05
28910,3.18e-05
28910,3.18e-05
28920,3.181e-05
28920,3.181e-05
28920,3.182e-05
28920,3.181e-05
28920,3.199e-05
28920,3.1809e-05
28920,3.181e-05
28920,3.181e-05
28920,3.183e-05
28920,3.182e-05
28930,3.2e-05
28930,3.182e-05
28930,3.562e-05
28930,3.182e-05
28930,3.182e-05
28930,3.1819e-05
28930,3.182e-05
28930,3.199e-05
28930,3.217e-05
28930,3.218e-05
28940,3.219e-05
28940,3.2009e-05
28940,3.3719e-05
28940,3.218e-05
28940,3.201e-05
28940,3.219e-05
28940,3.2e-05
28940,3.219e-05
28940,3.218e-05
28940,3.219e-05
28950,3.338e-05
28950,3.22e-05
28950,3.219e-05
28950,3.22e-05
28950,3.22e-05
28950,3.202e-05
28950,3.201e-05
28950,3.202e-05
28950,3.2019e-05
28950,3.203e-05
28960,3.221e-05
28960,3.221e-05
28960,3.221e-05
28960,3.2209e-05
28960,3.22e-05
28960,3.203e-05
28960,3.221e-05
28960,3.205e-05
28960,3.221e-05
28960,3.203e-05
28970,3.2219e-05
28970,3.204e-05
28970,3.2219e-05
28970,3.222e-05
28970,3.25e-05
28970,3.566e-05
28970,3.204e-05
28970,3.204e-05
28970,3.204e-05
28970,3.222e-05
28980,3.2049e-05
28980,3.223e-05
28980,3.205e-05
28980,3.223e-05
28980,3.205e-05
28980,3.205e-05
28980,3.575e-05
28980,3.205e-05
28980,3.206e-05
28980,3.2049e-05
28990,3.207e-05
28990,3.207e-05
28990,3.2059e-05
28990,3.189e-05
28990,3.189e-05
28990,3.189e-05
28990,3.237e-05
28990,3.189e-05
28990,3.189e-05
28990,3.1889e-05
29000,3.19e-05
29000,3.19e-05
29000,3.207e-05
29000,3.19e-05
29000,3.354e-05
29000,3.189e-05
29000,3.19e-05
29000,3.19e-05
29000,3.208e-05
29000,3.19e-05
29010,3.191e-05
29010,3.191e-05
29010,3.191e-05
29010,3.2079e-05
29010,3.209e-05
29010,3.257e-05
29010,3.209e-05
29010,3.191e-05
29010,3.191e-05
29010,3.208e-05
29020,3.192e-05
29020,3.191e-05
29020,3.192e-05
29020,3.192e-05
29020,3.209e-05
29020,3.1919e-05
29020,3.192e-05
29020,3.21e-05
29020,3.192e-05
29020,3.192e-05
29030,3.1929e-05
29030,3.194e-05
29030,3.1939e-05
29030,3.193e-05
29030,3.193e-05
29030,3.193e-05
29030,3.193e-05
29030,3.193e-05
29030,3.1929e-05
29030,3.21e-05
29040,3.1939e-05
29040,3.194e-05
29040,3.194e-05
29040,3.194e-05
29040,3.194e-05
29040,3.1939e-05
29040,3.194e-05
29040,3.194e-05
29040,3.195e-05
29040,3.1939e-05
29050,3.213e-05
29050,3.196e-05
29050,3.213e-05
29050,3.404e-05
29050,3.195e-05
29050,3.195e-05
29050,3.1949e-05
29050,3.196e-05
29050,3.213e-05
29050,3.215e-05
29060,3.232e-05
29060,3.1959e-05
29060,3.1969e-05
29060,3.196e-05
29060,3.196e-05
29060,3.214e-05
29060,3.197e-05
29060,3.196e-05
29060,3.196e-05
29060,3.196e-05
29070,3.443e-05
29070,3.233e-05
29070,3.198e-05
29070,3.198e-05
29070,3.198e-05
29070,3.197e-05
29070,3.197e-05
29070,3.215e-05
29070,3.216e-05
29070,3.197e-05
29080,3.217e-05
29080,3.216e-05
29080,3.2159e-05
29080,3.216e-05
29080,3.216e-05
29080,3.1989e-05
29080,3.199e-05
29080,3.199e-05
29080,3.198e-05
29080,3.1979e-05
29090,3.2e-05
29090,3.218e-05
29090,3.2e-05
29090,3.4639e-05
29090,3.2e-05
29090,3.217e-05
29090,3.217e-05
29090,3.2e-05
29090,3.217e-05
29090,3.199e-05
29100,3.218e-05
29100,3.201e-05
29100,3.201e-05
29100,3.201e-05
29100,3.201e-05
29100,3.201e-05
29100,3.218e-05
29100,3.218e-05
29100,3.201e-05
29100,3.201e-05
29110,3.202e-05
29110,3.202e-05
29110,3.201e-05
29110,3.201e-05
29110,3.202e-05
29110,3.202e-05
29110,3.2019e-05
29110,3.201e-05
29110,3.411e-05
29110,3.636e-05
29120,3.203e-05
29120,3.221e-05
29120,3.411e-05
29120,3.203e-05
29120,3.203e-05
29120,3.204e-05
29120,3.238e-05
29120,3.203e-05
29120,3.203e-05
29120,3.203e-05
29130,3.204e-05
29130,3.205e-05
29130,3.2219e-05
29130,3.204e-05
29130,3.205e-05
29130,3.204e-05
29130,3.204e-05
29130,3.221e-05
29130,3.222e-05
29130,3.204e-05
29140,3.205e-05
29140,3.205e-05
29140,3.205e-05
29140,3.205e-05
29140,3.205e-05
29140,3.206e-05
29140,3.205e-05
29140,3.205e-05
29140,3.205e-05
29140,3.205e-05
29150,3.2059e-05
29150,3.206e-05
29150,3.2059e-05
29150,3.206e-05
29150,3.2069e-05
29150,3.206e-05
29150,3.206e-05
29150,3.206e-05
29150,3.206e-05
29150,3.224e-05
29160,3.207e-05
29160,3.207e-05
29160,3.2069e-05
29160,3.208e-05
29160,3.225e-05
29160,3.225e-05
29160,3.207e-05
29160,3.404e-05
29160,3.208e-05
29160,3.208e-05
29170,3.226e-05
29170,3.2089e-05
29170,3.208e-05
29170,3.226e-05
29170,3.208e-05
29170,3.226e-05
29170,3.226e-05
29170,3.2079e-05
29170,3.209e-05
29170,3.209e-05
29180,3.209e-05
29180,3.21e-05
29180,3.2269e-05
29180,3.21e-05
29180,3.209e-05
29180,3.21e-05
29180,3.21e-05
29180,3.2089e-05
29180,3.209e-05
29180,3.227e-05
29190,3.228e-05
29190,3.211e-05
29190,3.211e-05
29190,3.211e-05
29190,3.211e-05
29190,3.21e-05
29190,3.229e-05
29190,3.21e-05
29190,3.246e-05
29190,3.2099e-05
29200,3.212e-05
29200,3.229e-05
29200,3.212e-05
29200,3.212e-05
29200,3.211e-05
29200,3.212e-05
29200,3.212e-05
29200,3.2289e-05
29200,3.2119e-05
29200,3.247e-05
29210,3.213e-05
29210,3.213e-05
29210,3.267e-05
29210,3.231e-05
29210,3.231e-05
29210,3.213e-05
29210,3.46e-05
29210,3.213e-05
29210,3.212e-05
29210,3.213e-05
29220,3.214e-05
29220,3.214e-05
29220,3.213e-05
29220,3.214e-05
29220,3.214e-05
29220,3.214e-05
29220,3.2139e-05
29220,3.214e-05
29220,3.214e-05
29220,3.214e-05
29230,3.215e-05
29230,3.215e-05
29230,3.215e-05
29230,3.2329e-05
29230,3.215e-05
29230,3.669e-05
29230,3.215e-05
29230,3.25e-05
29230,3.2149e-05
29230,3.233e-05
29240,3.234e-05
29240,3.216e-05
29240,3.216e-05
29240,3.235e-05
29240,3.234e-05
29240,3.216e-05
29240,3.217e-05
29240,3.216e-05
29240,3.216e-05
29240,3.216e-05
29250,3.234e-05
29250,3.252e-05
29250,3.217e-05
29250,3.217e-05
29250,3.217e-05
29250,3.218e-05
29250,3.217e-05
29250,3.218e-05
29250,3.2179e-05
29250,3.2179e-05
29260,3.2359e-05
29260,3.218e-05
29260,3.218e-05
29260,3.219e-05
29260,3.218e-05
29260,3.218e-05
29260,3.2189e-05
29260,3.218e-05
29260,3.219e-05
29260,3.2179e-05
29270,3.2189e-05
29270,3.2559e-05
29270,3.219e-05
29270,3.219e-05
29270,3.219e-05
29270,3.2369e-05
29270,3.237e-05
29270,3.2189e-05
29270,3.237e-05
29270,3.22e-05
29280,3.221e-05
29280,3.22e-05
29280,3.221e-05
29280,3.22e-05
29280,3.221e-05
29280,3.2389e-05
