Num4,Llinear
19790,4.816e-05
19810,4.821e-05
19830,4.832e-05
19850,4.829e-05
19870,4.835e-05
19890,4.867e-05
19910,5.167e-05
19930,4.854e-05
19950,4.86e-05
19970,4.864e-05
19990,4.87e-05
20010,4.875e-05
20030,4.93e-05
20050,4.884e-05
20070,5.382e-05
20090,4.891e-05
20110,4.899e-05
20130,4.899e-05
20150,4.904e-05
20170,4.962e-05
20190,4.915e-05
20210,4.975e-05
20230,4.9271e-05
20250,4.931e-05
20270,4.938e-05
20290,4.943e-05
20310,4.949e-05
20330,4.948e-05
20350,4.953e-05
20370,4.9581e-05
20390,4.966e-05
20410,4.9661e-05
20430,4.974e-05
20450,4.98e-05
20470,4.986e-05
20490,4.986e-05
20510,4.994e-05
20530,4.999e-05
20550,5.005e-05
20570,5.009e-05
20590,5.681e-05
20610,5.077e-05
20630,5.022e-05
20650,5.025e-05
20670,5.032e-05
20690,5.036e-05
20710,5.043e-05
20730,5.048e-05
20750,5.078e-05
20770,5.057e-05
20790,5.058e-05
20810,5.064e-05
20830,5.073e-05
20850,5.075e-05
20870,5.114e-05
20890,5.086e-05
20910,5.093e-05
20930,5.349e-05
20950,5.101e-05
20970,5.16e-05
20990,5.113e-05
21010,5.171e-05
21030,5.138e-05
21050,5.127e-05
21070,5.131e-05
21090,5.277e-05
21110,5.137e-05
21130,5.142e-05
21150,5.452e-05
21170,5.216e-05
21190,5.158e-05
21210,5.165e-05
21230,5.195e-05
21250,5.177e-05
21270,5.184e-05
21290,5.239e-05
21310,5.189e-05
21330,5.195e-05
21350,5.197e-05
21370,5.202e-05
21390,5.21e-05
21410,5.209e-05
21430,5.216e-05
21450,5.223e-05
21470,5.23e-05
21490,5.288e-05
21510,5.235e-05
21530,5.24e-05
21550,5.244e-05
21570,5.254e-05
21590,5.315e-05
21610,5.262e-05
21630,5.266e-05
21650,5.352e-05
21670,5.273e-05
21690,5.279e-05
21710,5.283e-05
21730,5.293e-05
21750,5.293e-05
21770,5.298e-05
21790,5.77e-05
21810,5.309e-05
21830,5.316e-05
21850,5.32e-05
21870,5.326e-05
21890,5.33e-05
21910,5.333e-05
21930,5.34e-05
21950,5.572e-05
21970,5.421e-05
21990,5.352e-05
22010,5.36e-05
22030,5.426e-05
22050,5.368e-05
22070,5.372e-05
22090,5.378e-05
22110,5.385e-05
22130,5.384e-05
22150,5.393e-05
22170,5.399e-05
22190,5.881e-05
22210,5.437e-05
22230,5.471e-05
22250,5.413e-05
22270,5.658e-05
22290,5.425e-05
22310,5.434e-05
22330,5.4351e-05
22350,5.445e-05
22370,5.443e-05
22390,5.451e-05
22410,5.456e-05
22430,5.457e-05
22450,5.466e-05
22470,5.474e-05
22490,5.475e-05
22510,5.477e-05
22530,5.486e-05
22550,5.491e-05
22570,5.497e-05
22590,5.496e-05
22610,5.504e-05
22630,5.508e-05
22650,5.513e-05
22670,5.522e-05
22690,5.529e-05
22710,5.531e-05
22730,5.533e-05
22750,5.787e-05
22770,5.541e-05
22790,5.549e-05
22810,5.552e-05
22830,5.618e-05
22850,5.561e-05
22870,5.597e-05
22890,5.636e-05
22910,5.573e-05
22930,6.111e-05
22950,5.588e-05
22970,5.588e-05
22990,5.598e-05
23010,5.605e-05
23030,5.601e-05
23050,5.611e-05
23070,5.6141e-05
23090,5.621e-05
23110,5.624e-05
23130,5.629e-05
23150,5.635e-05
23170,5.64e-05
23190,5.644e-05
23210,5.65e-05
23230,5.656e-05
23250,5.661e-05
23270,6.201e-05
23290,5.666e-05
23310,5.672e-05
23330,5.682e-05
23350,5.683e-05
23370,5.691e-05
23390,5.729e-05
23410,5.701e-05
23430,5.708e-05
23450,5.7061e-05
23470,5.716e-05
23490,5.718e-05
23510,5.724e-05
23530,5.733e-05
23550,5.794e-05
23570,5.738e-05
23590,5.744e-05
23610,5.748e-05
23630,5.754e-05
23650,5.761e-05
23670,5.762e-05
23690,5.767e-05
23710,5.771e-05
23730,5.776e-05
23750,5.846e-05
23770,5.786e-05
23790,5.79e-05
23810,5.795e-05
23830,5.8021e-05
23850,5.805e-05
23870,5.808e-05
23890,6.35e-05
23910,5.849e-05
23930,5.825e-05
23950,5.833e-05
23970,5.836e-05
23990,5.839e-05
24010,5.844e-05
24030,5.845e-05
24050,5.884e-05
24070,5.92e-05
24090,5.864e-05
24110,5.867e-05
24130,5.872e-05
24150,5.879e-05
24170,5.887e-05
24190,6.414e-05
24210,5.895e-05
24230,5.963e-05
24250,5.968e-05
24270,5.907e-05
24290,5.9121e-05
24310,5.917e-05
24330,5.922e-05
24350,5.996e-05
24370,5.934e-05
24390,5.974e-05
24410,6.058e-05
24430,6.105e-05
24450,5.956e-05
24470,6.259e-05
24490,5.964e-05
24510,5.97e-05
24530,5.973e-05
24550,6.04e-05
24570,6.273e-05
24590,6.016e-05
24610,5.9941e-05
24630,5.996e-05
24650,6.53e-05
24670,6.114e-05
24690,6.006e-05
24710,6.014e-05
24730,6.056e-05
24750,6.025e-05
24770,6.217e-05
24790,6.036e-05
24810,6.0411e-05
24830,6.11e-05
24850,6.081e-05
24870,6.087e-05
24890,6.061e-05
24910,6.062e-05
24930,6.069e-05
24950,6.073e-05
24970,6.083e-05
24990,6.084e-05
25010,6.155e-05
25030,6.093e-05
25050,6.098e-05
25070,6.102e-05
25090,6.108e-05
25110,6.114e-05
25130,6.116e-05
25150,6.155e-05
25170,6.127e-05
25190,6.196e-05
25210,6.135e-05
25230,6.146e-05
25250,6.144e-05
25270,6.183e-05
25290,6.152e-05
25310,6.159e-05
25330,6.165e-05
25350,6.174e-05
25370,6.175e-05
25390,6.178e-05
25410,6.187e-05
25430,6.191e-05
25450,6.233e-05
25470,6.199e-05
25490,6.205e-05
25510,6.282e-05
25530,6.217e-05
25550,6.469e-05
25570,6.225e-05
25590,6.231e-05
25610,6.236e-05
25630,6.274e-05
25650,6.243e-05
25670,6.285e-05
25690,6.253e-05
25710,6.257e-05
25730,6.266e-05
25750,6.267e-05
25770,6.274e-05
25790,6.312e-05
25810,6.285e-05
25830,6.286e-05
25850,6.291e-05
25870,6.296e-05
25890,6.303e-05
25910,6.305e-05
25930,6.383e-05
25950,6.314e-05
25970,6.32e-05
25990,6.366e-05
26010,6.329e-05
26030,6.335e-05
26050,6.447e-05
26070,6.344e-05
26090,6.42e-05
26110,6.389e-05
26130,6.359e-05
26150,6.367e-05
26170,6.371e-05
26190,6.412e-05
26210,6.381e-05
26230,6.414e-05
26250,6.388e-05
26270,6.3961e-05
26290,6.399e-05
26310,6.402e-05
26330,6.938e-05
26350,6.413e-05
26370,6.455e-05
26390,6.424e-05
26410,6.426e-05
26430,6.432e-05
26450,6.723e-05
26470,6.444e-05
26490,6.445e-05
26510,6.454e-05
26530,6.528e-05
26550,6.462e-05
26570,6.464e-05
26590,6.472e-05
26610,6.474e-05
26630,6.517e-05
26650,6.488e-05
26670,6.49e-05
26690,6.498e-05
26710,6.504e-05
26730,6.505e-05
26750,6.509e-05
26770,6.554e-05
26790,6.524e-05
26810,6.526e-05
26830,6.529e-05
26850,6.539e-05
26870,6.987e-05
26890,6.545e-05
26910,6.552e-05
26930,6.594e-05
26950,6.635e-05
26970,7.09e-05
26990,6.572e-05
27010,6.829e-05
27030,6.826e-05
27050,6.757e-05
27070,6.592e-05
27090,6.593e-05
27110,6.6e-05
27130,6.607e-05
27150,6.61e-05
27170,6.61e-05
27190,6.619e-05
27210,6.659e-05
27230,6.629e-05
27250,6.635e-05
27270,6.637e-05
27290,6.645e-05
27310,6.647e-05
27330,6.656e-05
27350,6.657e-05
27370,6.762e-05
27390,6.664e-05
27410,6.672e-05
27430,6.676e-05
27450,6.681e-05
27470,6.689e-05
27490,6.691e-05
27510,6.694e-05
27530,6.701e-05
27550,6.708e-05
27570,6.708e-05
27590,6.711e-05
27610,6.721e-05
27630,6.724e-05
27650,6.729e-05
27670,6.738e-05
27690,6.7421e-05
27710,6.746e-05
27730,6.752e-05
27750,6.754e-05
27770,6.837e-05
27790,6.764e-05
27810,6.767e-05
27830,6.775e-05
27850,6.813e-05
27870,6.786e-05
27890,6.7881e-05
27910,6.795e-05
27930,6.797e-05
27950,6.801e-05
27970,6.808e-05
27990,6.813e-05
28010,6.935e-05
28030,6.819e-05
28050,6.83e-05
28070,6.871e-05
28090,6.834e-05
28110,6.841e-05
28130,6.844e-05
28150,6.8541e-05
28170,6.861e-05
28190,6.862e-05
28210,6.87e-05
28230,6.87e-05
28250,7.354e-05
28270,6.957e-05
28290,7.383e-05
28310,6.892e-05
28330,6.9e-05
28350,6.898e-05
28370,6.906e-05
28390,6.91e-05
28410,6.914e-05
28430,6.918e-05
28450,6.925e-05
28470,6.931e-05
28490,6.934e-05
28510,7.339e-05
28530,6.948e-05
28550,6.947e-05
28570,6.955e-05
28590,6.959e-05
28610,7.044e-05
28630,6.999e-05
28650,6.974e-05
28670,6.977e-05
28690,6.981e-05
28710,7.025e-05
28730,6.998e-05
28750,6.997e-05
28770,7.005e-05
28790,7.006e-05
28810,7.196e-05
28830,7.014e-05
28850,7.096e-05
28870,7.029e-05
28890,7.032e-05
28910,7.075e-05
28930,7.04e-05
28950,7.043e-05
28970,7.05e-05
28990,7.053e-05
29010,7.101e-05
29030,7.068e-05
29050,7.067e-05
29070,7.074e-05
29090,7.078e-05
29110,7.0831e-05
29130,7.09e-05
29150,7.095e-05
29170,7.136e-05
29190,7.107e-05
29210,7.11e-05
29230,7.114e-05
29250,7.119e-05
29270,7.123e-05
29290,7.126e-05
29310,7.132e-05
29330,7.142e-05
29350,7.146e-05
29370,7.263e-05
29390,7.437e-05
29410,7.162e-05
29430,7.245e-05
29450,7.168e-05
29470,7.255e-05
29490,7.18e-05
29510,7.183e-05
29530,7.262e-05
29550,7.193e-05
29570,7.196e-05
29590,7.283e-05
29610,7.205e-05
29630,7.211e-05
29650,7.213e-05
29670,7.224e-05
29690,7.225e-05
29710,7.228e-05
29730,7.238e-05
29750,7.239e-05
29770,7.25e-05
29790,7.251e-05
29810,7.337e-05
29830,7.26e-05
29850,7.266e-05
29870,7.272e-05
29890,7.272e-05
29910,7.279e-05
29930,7.315e-05
29950,7.29e-05
29970,7.294e-05
29990,7.297e-05
30010,7.305e-05
30030,7.309e-05
30050,7.397e-05
30070,7.323e-05
30090,7.324e-05
30110,7.329e-05
30130,7.333e-05
30150,7.335e-05
30170,7.434e-05
30190,7.3491e-05
30210,7.356e-05
30230,7.402e-05
30250,7.366e-05
30270,7.449e-05
30290,7.375e-05
30310,7.375e-05
30330,7.379e-05
30350,7.389e-05
30370,7.395e-05
30390,7.396e-05
30410,7.407e-05
30430,7.491e-05
30450,7.454e-05
30470,7.415e-05
30490,7.423e-05
30510,7.423e-05
30530,7.84e-05
30550,7.433e-05
30570,7.683e-05
30590,7.448e-05
30610,7.448e-05
30630,7.457e-05
30650,7.459e-05
30670,7.466e-05
30690,7.47e-05
30710,7.476e-05
30730,7.479e-05
30750,7.486e-05
30770,7.486e-05
30790,7.5371e-05
30810,7.499e-05
30830,7.504e-05
30850,7.51e-05
30870,7.515e-05
30890,7.522e-05
30910,7.525e-05
30930,7.612e-05
30950,7.534e-05
30970,7.535e-05
30990,7.544e-05
31010,7.545e-05
31030,7.5501e-05
31050,7.598e-05
31070,7.56e-05
31090,7.57e-05
31110,7.568e-05
31130,7.755e-05
31150,7.58e-05
31170,7.586e-05
31190,7.594e-05
31210,8.04e-05
31230,7.605e-05
31250,7.609e-05
31270,7.606e-05
31290,7.617e-05
31310,7.835e-05
31330,7.627e-05
31350,7.631e-05
31370,7.642e-05
31390,7.64e-05
31410,7.644e-05
31430,7.649e-05
31450,7.658e-05
31470,7.655e-05
31490,7.66e-05
31510,7.673e-05
31530,7.676e-05
31550,7.676e-05
31570,7.684e-05
31590,7.687e-05
31610,7.696e-05
31630,7.7e-05
31650,7.705e-05
31670,7.751e-05
31690,7.712e-05
31710,7.718e-05
31730,7.77e-05
31750,8.002e-05
31770,7.732e-05
31790,7.739e-05
31810,7.741e-05
31830,7.748e-05
31850,7.751e-05
31870,7.754e-05
31890,7.76e-05
31910,7.764e-05
31930,7.774e-05
31950,7.778e-05
31970,7.778e-05
31990,7.787e-05
32010,7.836e-05
32030,7.797e-05
32050,7.801e-05
32070,7.808e-05
32090,7.899e-05
32110,7.812e-05
32130,7.821e-05
32150,7.826e-05
32170,7.83e-05
32190,7.836e-05
32210,7.843e-05
32230,7.847e-05
32250,7.847e-05
32270,7.854e-05
32290,7.867e-05
32310,7.861e-05
32330,7.869e-05
32350,7.919e-05
32370,7.919e-05
32390,7.881e-05
32410,7.885e-05
32430,7.889e-05
32450,7.895e-05
32470,7.904e-05
32490,7.949e-05
32510,7.911e-05
32530,7.92e-05
32550,7.921e-05
32570,7.932e-05
32590,7.933e-05
32610,7.983e-05
32630,7.939e-05
32650,8.475e-05
32670,7.953e-05
32690,7.962e-05
32710,7.964e-05
32730,8.013e-05
32750,7.9731e-05
32770,7.977e-05
32790,7.983e-05
32810,7.985e-05
32830,7.993e-05
32850,7.991e-05
32870,8.002e-05
32890,8.011e-05
32910,8.018e-05
32930,8.016e-05
32950,8.019e-05
32970,8.069e-05
32990,8.031e-05
33010,8.557e-05
33030,8.039e-05
33050,8.222e-05
33070,8.048e-05
33090,8.097e-05
33110,8.059e-05
33130,8.062e-05
33150,8.118e-05
33170,8.16e-05
33190,8.125e-05
33210,8.308e-05
33230,8.087e-05
33250,8.094e-05
33270,8.537e-05
33290,8.673e-05
33310,8.196e-05
33330,8.113e-05
33350,8.116e-05
33370,8.121e-05
33390,8.153e-05
33410,8.132e-05
33430,8.141e-05
33450,8.142e-05
33470,8.143e-05
33490,8.154e-05
33510,8.1511e-05
33530,8.255e-05
33550,8.163e-05
33570,8.168e-05
33590,8.175e-05
33610,8.182e-05
33630,8.186e-05
33650,8.193e-05
33670,8.193e-05
33690,8.204e-05
33710,8.202e-05
33730,8.253e-05
33750,8.216e-05
33770,8.222e-05
33790,8.226e-05
33810,8.637e-05
33830,8.236e-05
33850,8.239e-05
33870,8.245e-05
33890,8.248e-05
33910,8.251e-05
33930,8.257e-05
33950,8.264e-05
33970,8.271e-05
33990,8.27e-05
34010,8.274e-05
34030,8.286e-05
34050,8.29e-05
34070,8.291e-05
34090,8.347e-05
34110,8.394e-05
34130,8.309e-05
34150,8.308e-05
34170,8.314e-05
34190,8.321e-05
34210,8.326e-05
34230,8.332e-05
34250,8.333e-05
34270,8.338e-05
34290,8.346e-05
34310,8.395e-05
34330,8.353e-05
34350,8.813e-05
34370,8.369e-05
34390,8.371e-05
34410,8.424e-05
34430,8.474e-05
34450,8.433e-05
34470,8.389e-05
34490,8.396e-05
34510,8.4e-05
34530,8.638e-05
34550,8.411e-05
34570,8.41e-05
34590,8.418e-05
34610,8.419e-05
34630,8.43e-05
34650,8.43e-05
34670,8.441e-05
34690,8.534e-05
34710,8.449e-05
34730,8.452e-05
34750,8.551e-05
34770,8.461e-05
34790,8.47e-05
34810,8.471e-05
34830,8.477e-05
34850,8.484e-05
34870,8.485e-05
34890,8.49e-05
34910,8.494e-05
34930,8.508e-05
34950,8.506e-05
34970,8.511e-05
34990,8.511e-05
35010,9.048e-05
35030,8.528e-05
35050,8.574e-05
35070,8.533e-05
35090,8.537e-05
35110,8.544e-05
35130,8.549e-05
35150,8.652e-05
35170,8.56e-05
35190,8.566e-05
35210,8.568e-05
35230,8.578e-05
35250,8.576e-05
35270,8.584e-05
35290,8.5871e-05
35310,8.594e-05
35330,8.598e-05
35350,8.6e-05
35370,8.606e-05
35390,8.617e-05
35410,8.952e-05
35430,8.72e-05
35450,8.628e-05
35470,8.745e-05
35490,8.638e-05
35510,8.6411e-05
35530,8.747e-05
35550,8.734e-05
35570,8.75e-05
35590,8.756e-05
35610,8.666e-05
35630,8.768e-05
35650,8.676e-05
35670,8.733e-05
35690,8.988e-05
35710,8.79e-05
35730,8.798e-05
35750,8.801e-05
35770,8.805e-05
35790,8.81e-05
35810,8.714e-05
35830,8.721e-05
35850,8.773e-05
35870,8.73e-05
35890,8.738e-05
35910,9.076e-05
35930,8.742e-05
35950,8.748e-05
35970,8.853e-05
35990,8.856e-05
36010,8.861e-05
36030,8.77e-05
36050,9.134e-05
36070,8.782e-05
36090,8.782e-05
36110,8.787e-05
36130,8.896e-05
36150,8.896e-05
36170,8.8e-05
36190,8.805e-05
36210,8.814e-05
36230,8.818e-05
36250,8.824e-05
36270,8.826e-05
36290,8.831e-05
36310,8.837e-05
36330,8.839e-05
36350,9.18e-05
36370,8.853e-05
36390,8.857e-05
36410,8.861e-05
36430,8.868e-05
36450,8.968e-05
36470,8.876e-05
36490,8.881e-05
36510,8.887e-05
36530,8.888e-05
36550,8.894e-05
36570,8.897e-05
36590,8.906e-05
36610,8.907e-05
36630,9.413e-05
36650,8.9711e-05
36670,8.924e-05
36690,8.931e-05
36710,8.935e-05
36730,8.937e-05
36750,9.043e-05
36770,8.948e-05
36790,8.951e-05
36810,8.964e-05
36830,8.964e-05
36850,9.069e-05
36870,8.978e-05
36890,8.976e-05
36910,8.984e-05
36930,8.985e-05
36950,8.986e-05
36970,9.105e-05
36990,9.001e-05
37010,9.0861e-05
37030,9.1111e-05
37050,9.0161e-05
37070,9.0201e-05
37090,9.023e-05
37110,9.033e-05
37130,9.038e-05
37150,9.041e-05
37170,9.573e-05
37190,9.051e-05
37210,9.059e-05
37230,9.061e-05
37250,9.072e-05
37270,9.07e-05
37290,9.077e-05
37310,9.081e-05
37330,9.086e-05
37350,9.095e-05
37370,9.621e-05
37390,9.099e-05
37410,9.106e-05
37430,9.11e-05
37450,9.12e-05
37470,9.119e-05
37490,9.126e-05
37510,9.137e-05
37530,9.133e-05
37550,9.193e-05
37570,9.14e-05
37590,9.147e-05
37610,9.156e-05
37630,9.161e-05
37650,9.1631e-05
37670,9.275e-05
37690,9.173e-05
37710,9.178e-05
37730,9.184e-05
37750,9.292e-05
37770,9.191e-05
37790,9.197e-05
37810,9.2e-05
37830,9.208e-05
37850,9.21e-05
37870,9.317e-05
37890,9.224e-05
37910,9.227e-05
37930,9.229e-05
37950,9.234e-05
37970,9.239e-05
37990,9.246e-05
38010,9.249e-05
38030,9.258e-05
38050,9.364e-05
38070,9.264e-05
38090,9.27e-05
38110,9.274e-05
38130,9.28e-05
38150,9.285e-05
38170,9.29e-05
38190,9.294e-05
38210,9.42e-05
38230,9.306e-05
38250,9.311e-05
38270,9.315e-05
38290,9.319e-05
38310,9.324e-05
38330,9.328e-05
38350,9.632e-05
38370,9.3371e-05
38390,9.345e-05
38410,9.346e-05
38430,9.349e-05
38450,9.46e-05
38470,9.365e-05
38490,9.369e-05
38510,9.376e-05
38530,9.375e-05
38550,9.905e-05
38570,9.395e-05
38590,9.39e-05
38610,9.394e-05
38630,9.404e-05
38650,9.409e-05
38670,9.63e-05
38690,9.808e-05
38710,9.427e-05
38730,9.43e-05
38750,9.43e-05
38770,9.438e-05
38790,9.439e-05
38810,9.551e-05
38830,9.449e-05
38850,9.4571e-05
38870,9.459e-05
38890,9.463e-05
38910,9.47e-05
38930,9.475e-05
38950,9.476e-05
38970,9.482e-05
38990,9.493e-05
39010,9.492e-05
39030,9.498e-05
39050,9.507e-05
39070,9.515e-05
39090,9.512e-05
39110,9.525e-05
39130,9.522e-05
39150,9.641e-05
39170,9.531e-05
39190,9.534e-05
39210,9.54e-05
39230,9.553e-05
39250,9.551e-05
39270,9.558e-05
39290,9.565e-05
39310,9.569e-05
39330,9.572e-05
39350,9.686e-05
39370,9.585e-05
39390,9.64e-05
39410,9.59e-05
39430,9.961e-05
39450,9.601e-05
39470,9.609e-05
39490,9.897e-05
39510,9.62e-05
39530,9.623e-05
39550,9.626e-05
39570,9.631e-05
39590,9.636e-05
39610,9.64e-05
39630,9.649e-05
39650,9.652e-05
39670,9.711e-05
39690,9.769e-05
39710,9.663e-05
39730,9.669e-05
39750,9.673e-05
39770,9.675e-05
39790,9.69e-05
39810,9.689e-05
39830,9.805e-05
39850,9.813e-05
39870,9.703e-05
39890,9.707e-05
39910,9.767e-05
39930,9.718e-05
39950,9.721e-05
39970,0.00010056
39990,9.733e-05
40010,9.738e-05
40030,9.737e-05
40050,9.749e-05
40070,9.752e-05
40090,9.757e-05
40110,9.761e-05
40130,9.771e-05
40150,9.775e-05
40170,9.775e-05
40190,9.779e-05
40210,9.786e-05
40230,9.902e-05
40250,9.798e-05
40270,9.797e-05
40290,9.8061e-05
40310,9.814e-05
40330,9.817e-05
40350,9.819e-05
40370,9.827e-05
40390,9.83e-05
40410,9.837e-05
40430,9.9e-05
40450,9.956e-05
40470,9.911e-05
40490,9.851e-05
40510,9.856e-05
40530,9.864e-05
40550,9.869e-05
40570,9.873e-05
40590,9.88e-05
40610,9.994e-05
40630,9.892e-05
40650,9.891e-05
40670,9.895e-05
40690,9.899e-05
40710,0.00010344
40730,9.913e-05
40750,9.919e-05
40770,9.926e-05
40790,9.934e-05
40810,9.933e-05
40830,9.935e-05
40850,9.94e-05
40870,9.951e-05
40890,9.951e-05
40910,9.958e-05
40930,9.968e-05
40950,9.969e-05
40970,9.969e-05
40990,9.974e-05
41010,0.0001034
41030,9.985e-05
41050,0.00010619
41070,0.00010056
41090,9.996e-05
41110,0.00010008
41130,0.000100061
41150,0.00010015
41170,0.00010019
41190,0.0001002
41210,0.00010036
41230,0.00010092
41250,0.00010041
41270,0.00010043
41290,0.00010045
41310,0.0001005
41330,0.00010061
41350,0.00010241
41370,0.00010068
41390,0.000100711
41410,0.00010082
41430,0.00010195
41450,0.00010085
41470,0.00010091
41490,0.00010153
41510,0.00010161
41530,0.00010221
41550,0.0001011
41570,0.0001065
41590,0.00010124
41610,0.0001013
41630,0.00010134
41650,0.0001014
41670,0.00010258
41690,0.00010146
41710,0.00010154
41730,0.00010155
41750,0.0001016
41770,0.00010278
41790,0.00010167
41810,0.00010175
41830,0.00010178
41850,0.00010185
41870,0.00010721
41890,0.00010197
41910,0.00010205
41930,0.00010204
41950,0.00010272
41970,0.0001022
41990,0.00010218
42010,0.00010223
42030,0.00010227
42050,0.00010233
42070,0.00010357
42090,0.00010244
42110,0.00010249
42130,0.00010306
42150,0.00010256
42170,0.0001027
42190,0.00010269
42210,0.00010274
42230,0.00010277
42250,0.00010286
42270,0.00010289
42290,0.0001029
42310,0.00010357
42330,0.00010302
42350,0.00010312
42370,0.00010426
42390,0.00010321
42410,0.00010321
42430,0.00010326
42450,0.00010329
42470,0.00010333
42490,0.00010334
42510,0.00010407
42530,0.0001035
42550,0.00010357
42570,0.00010365
42590,0.0001063
42610,0.00010378
42630,0.00010374
42650,0.00010675
42670,0.00010383
42690,0.00010389
42710,0.00010393
42730,0.00010758
42750,0.00010519
42770,0.00010813
42790,0.00010414
42810,0.00010421
42830,0.0001048
42850,0.00010426
42870,0.0001043
42890,0.0001044
42910,0.00010442
42930,0.00010451
42950,0.00010455
42970,0.0001046
42990,0.00010522
43010,0.00010469
43030,0.00011001
43050,0.00010479
43070,0.00010483
43090,0.00010488
43110,0.00010547
43130,0.000105
43150,0.000105
43170,0.00010503
43190,0.00011042
43210,0.00010514
43230,0.0001052
43250,0.00010642
43270,0.00011026
43290,0.00010534
43310,0.00010537
43330,0.00010605
43350,0.00010997
43370,0.00010856
43390,0.00010557
43410,0.00010563
43430,0.00010565
43450,0.0001057
43470,0.00010577
43490,0.00010583
43510,0.00010588
43530,0.00010592
43550,0.00010601
43570,0.00010602
43590,0.00010613
43610,0.00010613
43630,0.00010623
43650,0.00010625
43670,0.00010635
43690,0.00010633
43710,0.00010638
43730,0.00010641
43750,0.00010709
43770,0.00010652
43790,0.00010661
43810,0.00010661
43830,0.00010924
43850,0.00010791
43870,0.00010678
43890,0.00010688
43910,0.00010686
43930,0.00010693
43950,0.00010696
43970,0.00010705
43990,0.00010707
44010,0.00011238
44030,0.00010716
44050,0.00011248
44070,0.00010846
44090,0.00010732
44110,0.0001138
44130,0.00010741
44150,0.00010799
44170,0.000108721
44190,0.00010753
44210,0.00010772
44230,0.00010764
44250,0.00011623
44270,0.00010896
44290,0.00010781
44310,0.00010788
44330,0.00010789
44350,0.00010795
44370,0.00010792
44390,0.000110011
44410,0.00010811
44430,0.00010816
44450,0.00010878
44470,0.00010823
44490,0.00010827
44510,0.00010829
44530,0.00010834
44550,0.0001084
44570,0.00010849
44590,0.00010848
44610,0.00010855
44630,0.000108621
44650,0.00010867
44670,0.00010993
44690,0.00010875
44710,0.0001099
44730,0.00011005
44750,0.00010897
44770,0.00011429
44790,0.00010898
44810,0.00010904
44830,0.00010969
44850,0.00010914
44870,0.00010921
44890,0.00010927
44910,0.00011053
44930,0.00010933
44950,0.00011472
44970,0.00010944
44990,0.00011008
45010,0.00010956
45030,0.00011249
45050,0.00010965
45070,0.00011336
45090,0.00010977
45110,0.00011102
45130,0.00011293
45150,0.00010983
45170,0.00010993
45190,0.00010998
45210,0.00011
45230,0.00011534
45250,0.00011132
45270,0.00011016
45290,0.00011022
45310,0.00011025
45330,0.00011033
45350,0.00011033
45370,0.00011103
45390,0.00011049
45410,0.00011052
45430,0.00011055
45450,0.00011062
45470,0.00011067
45490,0.00011072
45510,0.00011081
45530,0.00011077
45550,0.00011088
45570,0.00011089
45590,0.00011098
45610,0.00011629
45630,0.00011105
45650,0.00011111
45670,0.00011869
45690,0.00011113
45710,0.00011125
45730,0.00011128
45750,0.000111331
45770,0.00011138
45790,0.00011142
45810,0.00011146
45830,0.00011153
45850,0.00011165
45870,0.00011164
45890,0.00011164
45910,0.00011169
45930,0.00011177
45950,0.00011254
45970,0.00011187
45990,0.0001152
46010,0.00011198
46030,0.00011725
46050,0.00011208
46070,0.00011212
46090,0.0001122
46110,0.00011222
46130,0.00011223
46150,0.0001136
46170,0.0001124
46190,0.00011242
46210,0.00011246
46230,0.00011251
46250,0.00011258
46270,0.00011387
46290,0.00011392
46310,0.00011273
46330,0.00011279
46350,0.0001128
46370,0.00011282
46390,0.00011287
46410,0.00011295
46430,0.00011301
46450,0.00012183
46470,0.00011308
46490,0.00011311
46510,0.00011319
46530,0.00011325
46550,0.00011327
46570,0.00011335
46590,0.00011341
46610,0.000118751
46630,0.00011347
46650,0.00011353
46670,0.00011354
46690,0.00011953
46710,0.000113631
46730,0.00011375
46750,0.00011446
46770,0.00011801
46790,0.00011394
46810,0.00011396
46830,0.00011463
46850,0.00011401
46870,0.00011407
46890,0.00011409
46910,0.0001142
46930,0.00011421
46950,0.00011426
46970,0.00011492
46990,0.00011436
47010,0.00011444
47030,0.00011508
47050,0.00011452
47070,0.00011523
47090,0.00011461
47110,0.00011468
47130,0.000114741
47150,0.00011475
47170,0.0001148
47190,0.00011479
47210,0.00011486
47230,0.00011559
47250,0.00011499
47270,0.00011507
47290,0.00011631
47310,0.0001151
47330,0.00011518
47350,0.00011529
47370,0.00011656
47390,0.0001153
47410,0.00011535
47430,0.00011539
47450,0.00011551
47470,0.0001155
47490,0.00011656
47510,0.00011976
47530,0.00011569
47550,0.00012218
47570,0.00011576
47590,0.00011624
47610,0.00011581
47630,0.00011601
47650,0.000116
47670,0.00011603
47690,0.00011636
47710,0.00011609
47730,0.00011616
47750,0.00011687
47770,0.00011629
47790,0.00011988
47810,0.00011641
47830,0.00011646
47850,0.00011648
47870,0.00011651
47890,0.00011802
47910,0.00011662
47930,0.00011666
47950,0.00011669
47970,0.0001167
47990,0.00011682
48010,0.00011684
48030,0.00011687
48050,0.00011824
48070,0.00011699
48090,0.00011703
48110,0.00011711
48130,0.00011839
48150,0.00011716
48170,0.00011724
48190,0.0001173
48210,0.00011795
48230,0.00011921
48250,0.00011745
48270,0.00011749
48290,0.00011749
48310,0.00011751
48330,0.0001176
48350,0.0001177
48370,0.0001177
48390,0.00011775
48410,0.00011781
48430,0.00011789
