Num1,Ordenament per barreja
9190,0.000975516
9190,0.000984415
9190,0.000973576
9190,0.000978206
9190,0.000993295
9190,0.000977846
9190,0.000981976
9200,0.00199599
9200,0.000978166
9200,0.000975516
9200,0.000976195
9200,0.000979335
9200,0.000980056
9200,0.000975606
9200,0.000975026
9200,0.000981565
9200,0.000976765
9210,0.000980745
9210,0.000990235
9210,0.000973716
9210,0.000978017
9210,0.000966336
9210,0.000970976
9210,0.000980615
9210,0.000981236
9210,0.000977726
9210,0.000981106
9220,0.000980896
9220,0.000987506
9220,0.000982395
9220,0.000985166
9220,0.000979766
9220,0.000984896
9220,0.000983816
9220,0.000977256
9220,0.000975506
9220,0.000991366
9230,0.000981686
9230,0.000985145
9230,0.000984856
9230,0.000977936
9230,0.000994766
9230,0.000990065
9230,0.000984835
9230,0.000990136
9230,0.000977177
9230,0.000981516
9240,0.000985016
9240,0.000982466
9240,0.000982345
9240,0.000985746
9240,0.000982226
9240,0.000983956
9240,0.000978736
9240,0.000985236
9240,0.000972066
9240,0.000975336
9250,0.000984956
9250,0.000979695
9250,0.000991165
9250,0.000989296
9250,0.000982266
9250,0.000990026
9250,0.000981916
9250,0.000981626
9250,0.000983626
9250,0.000980955
9260,0.000979686
9260,0.000986286
9260,0.000987526
9260,0.000983476
9260,0.000991065
9260,0.000989066
9260,0.000982305
9260,0.000980175
9260,0.000982996
9260,0.000978866
9270,0.000985536
9270,0.000994285
9270,0.000982056
9270,0.000994645
9270,0.000991555
9270,0.000986726
9270,0.000990856
9270,0.000988185
9270,0.000985876
9270,0.000994136
9280,0.000993545
9280,0.000993325
9280,0.000998335
9280,0.000989026
9280,0.000989445
9280,0.000985746
9280,0.000986306
9280,0.000979056
9280,0.000995165
9280,0.000993506
9290,0.000994826
9290,0.000991926
9290,0.000988335
9290,0.000985856
9290,0.000992355
9290,0.000995945
9290,0.000989795
9290,0.000993366
9290,0.000995146
9290,0.000992655
9300,0.000990225
9300,0.000994896
9300,0.000993846
9300,0.000988155
9300,0.000984165
9300,0.000988555
9300,0.000992015
9300,0.000992296
9300,0.000999255
9300,0.000987626
9310,0.000994166
9310,0.000989455
9310,0.000991706
9310,0.000997516
9310,0.000999155
9310,0.000999905
9310,0.000992095
9310,0.00100292
9310,0.000993606
9310,0.000995375
9320,0.000999796
9320,0.000994725
9320,0.00100239
9320,0.00100022
9320,0.000990245
9320,0.000988916
9320,0.000992616
9320,0.000987976
9320,0.000994175
9320,0.000999465
9330,0.00100435
9330,0.000991745
9330,0.000998885
9330,0.000994855
9330,0.000994845
9330,0.000992245
9330,0.000999855
9330,0.000992806
9330,0.000996275
9330,0.000993335
9340,0.000991066
9340,0.00100416
9340,0.0010081
9340,0.000994116
9340,0.00100424
9340,0.00101029
9340,0.000996755
9340,0.0010071
9340,0.000993655
9340,0.000995456
9350,0.000995855
9350,0.00100653
9350,0.00100178
9350,0.000997775
9350,0.000999785
9350,0.000997675
9350,0.00100728
9350,0.00101036
9350,0.0010111
9350,0.00100456
9360,0.000999095
9360,0.000998995
9360,0.000996556
9360,0.000998175
9360,0.00100815
9360,0.000994065
9360,0.000992996
9360,0.000991876
9360,0.000992935
9360,0.000993505
9370,0.000996886
9370,0.00101312
9370,0.00101124
9370,0.00100223
9370,0.000999525
9370,0.00100087
9370,0.000992476
9370,0.000990895
9370,0.000996565
9370,0.000998145
9380,0.00100508
9380,0.00100325
9380,0.000996346
9380,0.0010051
9380,0.00100997
9380,0.00100735
9380,0.000999515
9380,0.00100441
9380,0.00100873
9380,0.00100153
9390,0.000997885
9390,0.00100056
9390,0.00100709
9390,0.0010034
9390,0.000998135
9390,0.000996835
9390,0.00100668
9390,0.00101307
9390,0.00100481
9390,0.00100884
9400,0.00100972
9400,0.001014
9400,0.000997995
9400,0.0010003
9400,0.000996625
9400,0.00100223
9400,0.00100606
9400,0.000998456
9400,0.00100219
9400,0.00100439
9410,0.0010065
9410,0.0010072
9410,0.00100482
9410,0.00100954
9410,0.00101163
9410,0.00100771
9410,0.0010127
9410,0.00102341
9410,0.00100417
9410,0.00101159
9420,0.00100366
9420,0.00100895
9420,0.000999745
9420,0.00100661
9420,0.00100611
9420,0.00101976
9420,0.00101019
9420,0.00101808
9420,0.00100655
9420,0.00100804
9430,0.00100246
9430,0.00100847
9430,0.00101056
9430,0.00100734
9430,0.00100723
9430,0.00101168
9430,0.00101133
9430,0.00101465
9430,0.00101916
9430,0.001009
9440,0.00101011
9440,0.00100257
9440,0.00100439
9440,0.00101227
9440,0.00101434
9440,0.00101184
9440,0.00101042
9440,0.00100471
9440,0.00100774
9440,0.00100609
9450,0.0010186
9450,0.00100638
9450,0.00100947
9450,0.00101955
9450,0.00101253
9450,0.00101417
9450,0.0010233
9450,0.0010084
9450,0.00101243
9450,0.00101222
9460,0.00101297
9460,0.00101667
9460,0.00100996
9460,0.00101621
9460,0.00102528
9460,0.00101092
9460,0.00101478
9460,0.00101107
9460,0.00101103
9460,0.00100698
9470,0.00102518
9470,0.00101928
9470,0.0010191
9470,0.00101644
9470,0.00101103
9470,0.00101099
9470,0.00102067
9470,0.00102132
9470,0.00101636
9470,0.0010083
9480,0.00101682
9480,0.00101469
9480,0.00101033
9480,0.0010095
9480,0.00101256
9480,0.00101179
9480,0.0010125
9480,0.00100914
9480,0.00102652
9480,0.00101647
9490,0.00101346
9490,0.0010263
9490,0.00102667
9490,0.00101627
9490,0.0010239
9490,0.00101291
9490,0.00101431
9490,0.00100945
9490,0.00101653
9490,0.00102336
9500,0.00102466
9500,0.00101391
9500,0.00101424
9500,0.00101359
9500,0.00101727
9500,0.00102533
9500,0.00102151
9500,0.00101588
9500,0.00101356
9500,0.00101687
9510,0.00101066
9510,0.00101993
9510,0.00102471
9510,0.00102246
9510,0.00102064
9510,0.00102012
9510,0.00102396
9510,0.00101325
9510,0.00101297
9510,0.00101723
9520,0.00101864
9520,0.00102068
9520,0.00102158
9520,0.00101859
9520,0.00102062
9520,0.00101719
9520,0.00102234
9520,0.00102228
9520,0.0010226
9520,0.00102533
9530,0.00101713
9530,0.00101445
9530,0.0010285
9530,0.00104346
9530,0.00103419
9530,0.0010166
9530,0.00103209
9530,0.0010224
9530,0.00102534
9530,0.00102216
9540,0.00101801
9540,0.00101779
9540,0.00103224
9540,0.00102341
9540,0.00103224
9540,0.00102995
9540,0.00102223
9540,0.0010315
9540,0.001024
9540,0.00101768
9550,0.00102107
9550,0.00102013
9550,0.00101941
9550,0.00102004
9550,0.00102264
9550,0.0010256
9550,0.00103046
9550,0.00101432
9550,0.00103819
9550,0.0010302
9560,0.0010275
9560,0.00102834
9560,0.00102911
9560,0.00102594
9560,0.00102969
9560,0.00103226
9560,0.00103767
9560,0.00102475
9560,0.00103166
9560,0.00102055
9570,0.0010262
9570,0.00103577
9570,0.00102924
9570,0.00102431
9570,0.00102548
9570,0.00102246
9570,0.00102912
9570,0.00102455
9570,0.00102415
9570,0.00102461
9580,0.00102699
9580,0.00103328
9580,0.00102868
9580,0.0010288
9580,0.00103479
9580,0.00104406
9580,0.00103565
9580,0.00102369
9580,0.00103127
9580,0.00102151
9590,0.00102911
9590,0.00102903
9590,0.0010359
9590,0.00103542
9590,0.00103206
9590,0.00102521
9590,0.00102766
9590,0.00103073
9590,0.00101903
9590,0.00103472
9600,0.00102838
9600,0.00102937
9600,0.00103878
9600,0.00103363
9600,0.00102279
9600,0.00102517
9600,0.00102839
9600,0.00103814
9600,0.00104038
9600,0.00102628
9610,0.00102286
9610,0.00102858
9610,0.00102812
9610,0.00103298
9610,0.00103691
9610,0.00104227
9610,0.00103184
9610,0.0010376
9610,0.00103022
9610,0.00102242
9620,0.00103433
9620,0.00103347
9620,0.00103892
9620,0.00103974
9620,0.00103346
9620,0.00102952
9620,0.00103499
9620,0.00104224
9620,0.00104003
9620,0.00103951
9630,0.00103526
9630,0.00104592
9630,0.00103639
9630,0.00103741
9630,0.00103272
9630,0.00103962
9630,0.00103907
9630,0.00104499
9630,0.00103282
9630,0.0010302
9640,0.00103556
9640,0.00103641
9640,0.00103403
9640,0.00104081
9640,0.00104079
9640,0.001039
9640,0.00104572
9640,0.00104182
9640,0.00103634
9640,0.00103479
9650,0.00103616
9650,0.00103856
9650,0.0010321
9650,0.00103561
9650,0.00104326
9650,0.00104035
9650,0.00103522
9650,0.00103408
9650,0.0010419
9650,0.00103152
9660,0.00103594
9660,0.00104516
9660,0.0010411
9660,0.001036
9660,0.00104243
9660,0.00103828
9660,0.001029
9660,0.00103794
9660,0.00103066
9660,0.00103895
9670,0.00104333
9670,0.00103955
9670,0.0010368
9670,0.00104153
9670,0.00104425
9670,0.00104454
9670,0.00103842
9670,0.00104856
9670,0.00104627
9670,0.00104102
9680,0.00103847
9680,0.00104283
9680,0.00104607
9680,0.00104601
9680,0.00104347
9680,0.0010458
9680,0.00105789
9680,0.00104103
9680,0.00103776
9680,0.00103633
9690,0.00104951
9690,0.00105099
9690,0.00104526
9690,0.001046
9690,0.00104201
9690,0.00104674
9690,0.00104041
9690,0.00103849
9690,0.00104464
9690,0.00103792
9700,0.00104074
9700,0.00105517
9700,0.00105167
9700,0.00104972
9700,0.00104095
9700,0.00103803
9700,0.00104217
9700,0.00104227
9700,0.00103612
9700,0.001045
9710,0.00105411
9710,0.001054
9710,0.00103633
9710,0.00104239
9710,0.00104051
9710,0.00104481
9710,0.00104006
9710,0.00105163
9710,0.00104478
9710,0.00104208
9720,0.00103505
9720,0.00104347
9720,0.00103255
9720,0.00103621
9720,0.00104274
9720,0.00105215
9720,0.00105361
9720,0.00105083
9720,0.00105292
9720,0.00105718
9730,0.00104056
9730,0.00104094
9730,0.00104443
9730,0.00103889
9730,0.00104385
9730,0.00104638
9730,0.00104481
9730,0.00104428
9730,0.00105203
9730,0.00104049
9740,0.00104003
9740,0.00104084
9740,0.00104353
9740,0.00104681
9740,0.00104753
9740,0.00104324
9740,0.0010415
9740,0.00104922
9740,0.00104387
9740,0.00104586
9750,0.00105063
9750,0.00104975
9750,0.00105166
9750,0.00105249
9750,0.00104696
9750,0.00104849
9750,0.00105401
9750,0.00105277
9750,0.00104946
9750,0.00106352
9760,0.00105364
9760,0.00105056
9760,0.00105842
9760,0.00105592
9760,0.00104308
9760,0.00104456
9760,0.00105575
9760,0.00105688
9760,0.00105414
9760,0.00104269
9770,0.00105048
9770,0.00105334
9770,0.00104302
9770,0.00104973
9770,0.00104306
9770,0.00104785
9770,0.00105676
9770,0.00106229
9770,0.00105159
9770,0.00106212
9780,0.00104786
9780,0.00105579
9780,0.00104207
9780,0.00105457
9780,0.00105385
9780,0.00105401
9780,0.00106181
9780,0.0010622
9780,0.0010611
9780,0.00104555
9790,0.00105182
9790,0.00105443
9790,0.00104683
9790,0.00104806
9790,0.00105922
9790,0.00105977
9790,0.00106307
9790,0.00105391
9790,0.00105355
9790,0.00105086
9800,0.00105122
9800,0.00105671
9800,0.00106303
9800,0.00106251
9800,0.00105793
9800,0.00105326
9800,0.00105488
9800,0.00105114
9800,0.0010453
9800,0.00105229
9810,0.00105672
9810,0.00106743
9810,0.00106447
9810,0.00105834
9810,0.00105836
9810,0.00105621
9810,0.00105796
9810,0.00105128
9810,0.00105846
9810,0.00105697
9820,0.00106758
9820,0.0010554
9820,0.00105145
9820,0.00105538
9820,0.00105682
9820,0.00105701
9820,0.00105228
9820,0.00106182
9820,0.00105929
9820,0.00105665
9830,0.00106261
9830,0.00106148
9830,0.0010575
9830,0.00105872
9830,0.00105669
9830,0.00106408
9830,0.00105625
9830,0.00105273
9830,0.00105562
9830,0.00105604
9840,0.00105594
9840,0.00105782
9840,0.00105908
9840,0.00106473
9840,0.00106227
9840,0.00105901
9840,0.00104735
9840,0.00106154
9840,0.00106423
9840,0.0010554
9850,0.00106676
9850,0.00106484
9850,0.00104691
9850,0.00106402
9850,0.00106042
9850,0.0010554
9850,0.00106466
9850,0.00107088
9850,0.00105939
9850,0.00106771
9860,0.00105913
9860,0.00105406
9860,0.00105539
9860,0.00106048
9860,0.00105697
9860,0.00106106
9860,0.00107598
9860,0.00107735
9860,0.00106057
9860,0.00105844
9870,0.0010595
9870,0.00106259
9870,0.0010614
9870,0.00106579
9870,0.00107619
9870,0.00107768
9870,0.00107169
9870,0.00106429
9870,0.00105203
9870,0.00105283
9880,0.00106658
9880,0.00106409
9880,0.00106484
9880,0.00106618
9880,0.00106475
9880,0.00106927
9880,0.00106381
9880,0.00106484
9880,0.00106352
9880,0.00105815
9890,0.00105781
9890,0.00106175
9890,0.00106453
9890,0.0010676
9890,0.00107195
9890,0.00106975
9890,0.00106564
9890,0.00106901
9890,0.00105943
9890,0.00106359
9900,0.00106285
9900,0.00105749
9900,0.00106087
9900,0.00106377
9900,0.00107409
9900,0.0010566
9900,0.00105547
9900,0.00106278
9900,0.00107013
9900,0.00106151
9910,0.00106981
9910,0.00106549
9910,0.0010727
9910,0.00106048
9910,0.00107592
9910,0.00106383
9910,0.00106182
9910,0.00106785
9910,0.00107478
9910,0.00107082
9920,0.00106026
9920,0.00107498
9920,0.00107523
9920,0.00107049
9920,0.00106568
9920,0.00107496
9920,0.00108711
9920,0.00106542
9920,0.00107066
9920,0.00106673
9930,0.0010683
9930,0.00106736
9930,0.00107138
9930,0.00107271
9930,0.00107111
9930,0.00106182
9930,0.00105852
9930,0.00106754
9930,0.00106442
9930,0.00106607
9940,0.00107055
9940,0.00106971
9940,0.00106283
9940,0.00107104
9940,0.00106665
9940,0.00106251
9940,0.00106518
9940,0.00107918
9940,0.00107386
9940,0.00107534
9950,0.00106737
9950,0.00107319
9950,0.00107213
9950,0.00107941
9950,0.00107157
9950,0.00107249
9950,0.00107145
9950,0.00105857
9950,0.00106557
9950,0.00106812
9960,0.0010744
9960,0.00107902
9960,0.00107988
9960,0.00108566
9960,0.00106902
9960,0.00107041
9960,0.00107104
9960,0.00107303
9960,0.00107355
9960,0.00107517
9970,0.0010731
9970,0.00106967
9970,0.00107972
9970,0.00107682
9970,0.00107179
9970,0.00107691
9970,0.00107927
9970,0.00106884
9970,0.00107283
9970,0.00107899
9980,0.00107296
9980,0.00107872
9980,0.0010776
9980,0.00108864
9980,0.00108319
9980,0.00107273
9980,0.00106531
9980,0.00106618
9980,0.00106784
9980,0.00107352
9990,0.00108319
9990,0.00107145
9990,0.00107799
9990,0.00107706
9990,0.00107646
9990,0.00107363
9990,0.00108061
9990,0.00107811
9990,0.00106691
9990,0.00106972
10000,0.00107347
10000,0.00107133
10000,0.00107807
10000,0.00108647
10000,0.00107963
10000,0.00107866
10000,0.00107045
10000,0.00107456
10000,0.00107365
10000,0.00107412
10010,0.00224064
10010,0.00241103
10010,0.00106743
10010,0.00106208
10010,0.00106405
10010,0.00110983
10010,0.00113456
10010,0.00108459
10010,0.00107516
10010,0.00107648
10020,0.00107823
10020,0.00107116
10020,0.00107898
10020,0.00108645
10020,0.00107617
10020,0.00108333
10020,0.00107695
10020,0.00106886
10020,0.00106867
10020,0.00107128
10030,0.00107813
10030,0.00108542
10030,0.00108914
10030,0.00108029
10030,0.00106647
10030,0.00107992
10030,0.00107692
10030,0.00108868
10030,0.00107134
10030,0.00108333
10040,0.0010859
10040,0.00107079
10040,0.00108013
10040,0.00108506
10040,0.00108137
10040,0.00108435
10040,0.00108354
10040,0.00107595
10040,0.00107367
10040,0.00107952
10050,0.00107641
10050,0.00108231
10050,0.00109015
10050,0.00108937
10050,0.00107936
10050,0.00108872
10050,0.00107866
10050,0.00107911
10050,0.00108394
10050,0.00108601
10060,0.00107886
10060,0.00107952
10060,0.0010806
10060,0.00107682
10060,0.00108325
10060,0.00108401
10060,0.00109292
10060,0.00108403
10060,0.00108425
10060,0.00108181
10070,0.00107895
10070,0.00109076
10070,0.00108389
10070,0.00108096
10070,0.00108529
10070,0.00107398
10070,0.00107965
10070,0.00108731
10070,0.00108773
10070,0.00109048
10080,0.00107901
10080,0.00108299
10080,0.00108337
10080,0.00108314
10080,0.00109113
10080,0.00109547
10080,0.00107445
10080,0.00109189
10080,0.00109158
10080,0.00108685
10090,0.00108615
10090,0.00109639
10090,0.00108043
10090,0.00107784
10090,0.00107725
10090,0.00107768
10090,0.00108819
10090,0.00108783
10090,0.00108824
10090,0.00109173
10100,0.00108462
10100,0.00108761
10100,0.00108707
10100,0.00108934
10100,0.00108517
10100,0.00108006
10100,0.001084
10100,0.00107727
10100,0.00108031
10100,0.00107888
10110,0.00108499
10110,0.0010913
10110,0.00107719
10110,0.00108028
10110,0.00108391
10110,0.00107969
10110,0.00109232
10110,0.00108621
10110,0.00108656
10110,0.00107911
10120,0.00108991
10120,0.00108721
10120,0.00108984
10120,0.00109656
10120,0.00108276
10120,0.00108509
10120,0.00108465
10120,0.00108334
10120,0.00108955
10120,0.00109316
10130,0.00108912
10130,0.00107774
10130,0.00108094
10130,0.00108278
10130,0.00109174
10130,0.00109248
10130,0.00109046
10130,0.00108171
10130,0.00108343
10130,0.0010915
10140,0.00109504
10140,0.00108823
10140,0.00108771
10140,0.00109088
10140,0.00109229
10140,0.00108752
10140,0.00109559
10140,0.00109634
10140,0.00110026
10140,0.00108182
10150,0.00108596
10150,0.00109002
10150,0.00108975
10150,0.0010919
10150,0.00108732
10150,0.0010898
10150,0.00108584
10150,0.00108348
10150,0.00109167
10150,0.00109873
10160,0.00109599
10160,0.00109094
10160,0.0010913
10160,0.00108692
10160,0.00108978
10160,0.00109579
10160,0.00109507
10160,0.00108998
10160,0.00108818
10160,0.00108988
10170,0.00109399
10170,0.00111263
10170,0.00109761
10170,0.00109583
10170,0.00108987
10170,0.00108984
10170,0.00109408
10170,0.00109329
10170,0.00109682
10170,0.00110241
10180,0.00108427
10180,0.00109098
10180,0.00109069
10180,0.00109923
10180,0.00110031
10180,0.00109896
10180,0.00109173
10180,0.00108602
10180,0.00109228
10180,0.00114985
10190,0.00110452
10190,0.00109329
10190,0.0010907
10190,0.00111326
10190,0.00111473
10190,0.0011101
10190,0.00110528
10190,0.00110945
10190,0.00109895
10190,0.00110101
10200,0.00109894
10200,0.00110111
10200,0.00109927
10200,0.00108991
10200,0.0010902
10200,0.00109307
10200,0.00109457
10200,0.00109766
10200,0.0010936
10200,0.00109497
10210,0.00108897
10210,0.00109366
10210,0.00109373
10210,0.00109509
10210,0.00109528
10210,0.00108976
10210,0.00109587
10210,0.0010885
10210,0.00109888
10210,0.00109733
10220,0.00109186
10220,0.00108956
10220,0.00109601
10220,0.0010943
10220,0.00109292
10220,0.00109557
10220,0.00110975
10220,0.00109388
10220,0.0010972
10220,0.00109992
10230,0.00109424
10230,0.00109602
10230,0.00108846
10230,0.0010928
10230,0.00109777
10230,0.00109397
10230,0.00110905
10230,0.00110163
10230,0.0010963
10230,0.00109366
10240,0.00110437
10240,0.00109919
10240,0.00110318
10240,0.00109767
10240,0.00109163
10240,0.00108987
10240,0.00109326
10240,0.00108918
10240,0.00109067
10240,0.0010871
10250,0.00109263
10250,0.0010971
10250,0.00109679
10250,0.00108909
10250,0.00110163
10250,0.00110003
10250,0.00109404
10250,0.00109831
10250,0.00109921
10250,0.00110088
10260,0.00110101
10260,0.00109804
10260,0.00109561
10260,0.00109257
10260,0.00109858
10260,0.00110122
10260,0.00110441
10260,0.0010937
10260,0.00109367
10260,0.00110285
10270,0.00110907
10270,0.00110946
10270,0.001108
10270,0.00109379
10270,0.00109814
10270,0.00109723
10270,0.00110315
10270,0.00110497
10270,0.00110081
10270,0.00109754
10280,0.00110129
10280,0.00112083
10280,0.00112838
10280,0.00110438
10280,0.00111492
10280,0.00112546
10280,0.00110674
10280,0.00111451
10280,0.00111461
10280,0.00110394
10290,0.00110931
10290,0.00110873
10290,0.00112505
10290,0.00112061
10290,0.00111429
10290,0.00111151
10290,0.001107
10290,0.0011066
10290,0.00110664
10290,0.00111155
10300,0.00110528
10300,0.00110177
10300,0.00110196
10300,0.00111576
10300,0.00111341
10300,0.0011097
10300,0.00111351
10300,0.00111589
10300,0.00110887
10300,0.00112021
10310,0.00111819
10310,0.0011093
10310,0.00111076
10310,0.00111287
10310,0.00110785
10310,0.00111594
10310,0.00111901
10310,0.00110862
10310,0.00110567
10310,0.00111061
10320,0.00111885
10320,0.00111613
10320,0.00111358
10320,0.00112213
10320,0.00111237
10320,0.00111996
10320,0.0011218
10320,0.00111151
10320,0.00110901
10320,0.00111616
10330,0.00112374
10330,0.00111956
10330,0.00111575
10330,0.00110374
10330,0.00111915
10330,0.00111374
10330,0.00111607
10330,0.0011189
10330,0.00111649
10330,0.00111717
10340,0.0011201
10340,0.00112068
10340,0.00112265
10340,0.00112223
10340,0.00111148
10340,0.00111489
10340,0.00111787
10340,0.00111921
10340,0.00112382
10340,0.00110881
10350,0.00111232
10350,0.00111508
10350,0.00112024
10350,0.00111615
10350,0.00110823
10350,0.00111353
10350,0.00112198
10350,0.00112049
10350,0.00111866
10350,0.00111436
10360,0.00111937
10360,0.00111257
10360,0.00112468
10360,0.00112094
10360,0.00111415
10360,0.00111432
10360,0.00111324
10360,0.00111162
10360,0.00112181
10360,0.00112871
10370,0.00112093
10370,0.00112906
10370,0.00117488
10370,0.00112759
10370,0.00112495
10370,0.0011097
10370,0.00111158
10370,0.00111207
10370,0.00111939
10370,0.00112224
10380,0.00111816
10380,0.00111622
10380,0.00111429
10380,0.00111503
10380,0.00112017
10380,0.00112122
10380,0.00117157
10380,0.00115629
10380,0.00112895
10380,0.00112432
10390,0.00113295
10390,0.00112024
10390,0.00112092
10390,0.00111806
10390,0.00112043
10390,0.00111424
10390,0.00112144
10390,0.00111357
10390,0.0011287
10390,0.00112148
10400,0.00113447
10400,0.00112083
10400,0.00111929
10400,0.0011299
10400,0.00113882
10400,0.00113095
10400,0.00112603
10400,0.00112953
10400,0.00112773
10400,0.00112776
10410,0.00112352
10410,0.00112327
10410,0.00112282
10410,0.00113503
10410,0.00113292
10410,0.00117491
10410,0.00111645
10410,0.00111711
10410,0.0011251
10410,0.00112771
10420,0.00112707
10420,0.0011206
10420,0.00112566
10420,0.00112687
10420,0.00113781
10420,0.00113784
10420,0.00113006
10420,0.00112726
10420,0.00112406
10420,0.00112041
10430,0.00112283
10430,0.00114139
10430,0.0011275
10430,0.00113243
10430,0.00112622
10430,0.00113135
10430,0.00112436
10430,0.00112704
10430,0.0011291
10430,0.00112622
10440,0.00112933
10440,0.00112662
10440,0.00112829
10440,0.00112882
10440,0.00113977
10440,0.00113791
10440,0.00113622
10440,0.00112718
10440,0.00113117
10440,0.00113398
10450,0.00113703
10450,0.00114108
10450,0.00113236
10450,0.00113163
10450,0.00113674
10450,0.00113522
10450,0.00112448
10450,0.00112133
10450,0.00112308
10450,0.00113695
10460,0.00114102
10460,0.00114518
10460,0.00114421
10460,0.00113259
10460,0.00113809
10460,0.00113766
10460,0.00114142
10460,0.00112599
10460,0.00112875
10460,0.00113193
10470,0.00113507
10470,0.00113367
10470,0.00113509
10470,0.00113648
10470,0.00114199
10470,0.00114712
10470,0.00112912
10470,0.00113194
10470,0.00114066
10470,0.00114459
10480,0.00114478
10480,0.00113809
10480,0.00113303
10480,0.00114237
10480,0.00114191
10480,0.00113882
10480,0.00113759
10480,0.00113307
10480,0.00113035
10480,0.00113555
10490,0.00114554
10490,0.00113686
10490,0.00113586
10490,0.00113198
10490,0.00114383
10490,0.00113175
10490,0.00113288
10490,0.00112864
10490,0.00114
10490,0.00114967
10500,0.00114037
10500,0.00115068
10500,0.00114632
10500,0.00114813
10500,0.00115284
10500,0.0011333
10500,0.00113711
10500,0.0011242
10500,0.00113813
10500,0.0011432
10510,0.0011321
10510,0.00112892
10510,0.00112974
10510,0.00113832
10510,0.0011347
10510,0.00114843
10510,0.00113232
10510,0.0011365
10510,0.00114562
10510,0.00114288
10520,0.00114113
10520,0.00114565
10520,0.00116169
10520,0.00115082
10520,0.00114194
10520,0.00115043
10520,0.00114463
10520,0.00113787
10520,0.00114705
10520,0.00113751
10530,0.00113922
10530,0.00114099
10530,0.00114394
10530,0.00115127
10530,0.00113953
10530,0.0011406
10530,0.00114626
10530,0.00114334
10530,0.00114507
10530,0.00113804
10540,0.0011454
10540,0.00115575
10540,0.00114455
10540,0.00114302
10540,0.00114328
10540,0.00115171
10540,0.00114882
10540,0.00115647
10540,0.00114335
10540,0.00114218
10550,0.00114312
10550,0.00114996
10550,0.00115816
10550,0.00115872
10550,0.00113882
10550,0.0011428
10550,0.0011493
10550,0.0011512
10550,0.0011432
10550,0.00113807
10560,0.00114648
10560,0.00114485
10560,0.00114587
10560,0.00114708
10560,0.00114919
10560,0.00115227
10560,0.00115146
10560,0.00114127
10560,0.00114733
10560,0.00116625
10570,0.00115678
10570,0.00115643
10570,0.00115361
10570,0.00115466
10570,0.00115778
10570,0.00115642
10570,0.00114821
10570,0.00114897
10570,0.00115218
10570,0.00115346
10580,0.00115022
10580,0.00114707
10580,0.00115017
10580,0.00116245
10580,0.00114729
10580,0.00114938
10580,0.00115554
10580,0.00115936
10580,0.00114407
10580,0.0011608
10590,0.00115222
10590,0.00114588
10590,0.00114685
10590,0.00114876
10590,0.00115302
10590,0.00115241
10590,0.00115623
10590,0.00118474
10590,0.00117941
10590,0.00115613
10600,0.0011595
10600,0.00116717
10600,0.0011684
10600,0.00115566
10600,0.00115176
10600,0.0011539
10600,0.00115233
10600,0.00114875
10600,0.00115651
10600,0.00115029
10610,0.00115938
10610,0.0011599
10610,0.00114845
10610,0.00115365
10610,0.00116306
10610,0.00115782
10610,0.00115635
10610,0.00115134
10610,0.00116216
10610,0.00115723
10620,0.00116198
10620,0.00115309
10620,0.00114511
10620,0.00115525
10620,0.00117139
10620,0.00116139
10620,0.00115255
10620,0.00116089
10620,0.00117486
10620,0.00117019
10630,0.00115869
10630,0.00116383
10630,0.00116193
10630,0.00116121
10630,0.00115694
10630,0.00115547
10630,0.00115858
10630,0.00115775
10630,0.00115575
10630,0.00115945
10640,0.00115751
10640,0.00115331
10640,0.00115654
10640,0.00115061
10640,0.00115606
10640,0.0011628
10640,0.00117123
10640,0.00116205
10640,0.00116438
10640,0.00115771
10650,0.00116231
10650,0.00116347
10650,0.00115159
10650,0.00115409
10650,0.00116083
10650,0.00116202
10650,0.00115384
10650,0.00116024
10650,0.00115961
10650,0.00116529
10660,0.00116797
10660,0.00115971
10660,0.00116694
10660,0.00116559
10660,0.00116669
10660,0.00116905
10660,0.00115983
10660,0.00117265
10660,0.00116165
10660,0.00115339
10670,0.00116146
10670,0.00115668
10670,0.00116457
10670,0.00116392
10670,0.00115914
10670,0.00116237
10670,0.00116847
10670,0.00116605
10670,0.00116194
10670,0.00116121
10680,0.00116595
10680,0.00116772
10680,0.00116794
10680,0.00116354
10680,0.00116591
10680,0.00116041
10680,0.00116316
10680,0.00116241
10680,0.00116454
10680,0.00117427
10690,0.00117294
10690,0.00116972
10690,0.00116501
10690,0.00117735
10690,0.00117267
10690,0.0011699
10690,0.00116689
10690,0.00116799
10690,0.00117409
10690,0.00116331
10700,0.00116953
10700,0.00116223
10700,0.00116642
10700,0.0011696
10700,0.00116164
10700,0.00116733
10700,0.00116657
10700,0.0011706
10700,0.0011729
10700,0.00116833
10710,0.0011662
10710,0.00118017
10710,0.00117019
10710,0.00116577
10710,0.00117565
10710,0.0011765
10710,0.00116947
10710,0.0011643
10710,0.00116925
10710,0.00116992
10720,0.00117429
10720,0.00116123
10720,0.00116132
10720,0.00116552
10720,0.00117756
10720,0.00117538
10720,0.00117666
10720,0.00118371
10720,0.00117007
10720,0.00117743
10730,0.00118121
10730,0.00117601
10730,0.00117456
10730,0.00118532
10730,0.00116775
10730,0.00117512
10730,0.00117225
10730,0.00116533
10730,0.00117407
10730,0.00117424
10740,0.00116851
10740,0.00117131
10740,0.00118106
10740,0.00117063
10740,0.00116778
10740,0.00117914
10740,0.00117382
10740,0.00116795
